company_name,channel,submission_time,attachments,previous_interactions,day_of_week,subscription_tier,contract_value,account_age_months,open_tickets,account_manager,subscribed_modules,avg_resolution_customer,avg_resolution_tier,issue_type,product_area,linked_ticket_count,is_vip,self_declared_p1,is_urgent,resolution_time
GlobalFinance Corp,email,2025-06-30 5:01:37,1,2,2,Enterprise,6309.11,13,0,AM_16,"Integration,Collaboration",54.26982647,23.18679004,Performance,Billing,0,0,0,1,71.2
GlobalFinance Corp,chat,2025-07-03 11:01:37,2,1,5,Basic,4492.97,39,0,AM_2,"Analytics,Integration,Security",49.687409,39.01065365,How-To,Collaboration,0,0,1,1,55.1
InsightlySoft,web_form,2025-06-24 15:01:37,0,4,3,Enterprise,2127.39,25,0,AM_5,"Billing,Collaboration,Security",58.49120258,44.97929525,Bug,Analytics,0,0,0,1,61.8
GlobalFinance Corp,web_form,2025-07-10 3:01:37,0,5,5,Pro,8989.99,53,0,AM_10,Billing,48.77538548,38.1963384,Other,Collaboration,1,1,0,1,65.2
InsightlySoft,email,2025-07-11 14:01:37,0,3,6,Basic,5106.98,27,1,AM_12,"Security,Integration,Collaboration",30.07412001,52.56749012,Performance,Analytics,0,0,1,1,44
GlobalFinance Corp,chat,2025-07-08 4:01:37,1,6,3,Enterprise,407.41,47,0,AM_13,Analytics,34.60876715,47.43083748,Feature Request,Integration,0,0,0,1,65.1
InsightlySoft,chat,2025-06-22 14:01:37,0,5,1,Basic,1633.71,27,0,AM_2,"Analytics,Billing",42.51248291,33.37333865,Bug,Collaboration,0,0,0,0,44.4
InsightlySoft,chat,2025-06-17 23:01:37,1,4,3,Basic,2327.57,21,1,AM_8,Integration,43.78795761,31.85428141,Performance,Integration,1,0,0,0,37.2
GlobalFinance Corp,email,2025-07-01 1:01:37,2,4,3,Basic,2261.33,31,0,AM_5,Collaboration,48.25648698,27.94548392,Performance,Billing,0,0,0,0,62.9
InsightlySoft,chat,2025-07-09 16:01:37,2,2,4,Enterprise,1431.86,15,1,AM_10,"Billing,Security,Integration",59.86893584,36.42723354,Performance,Collaboration,0,0,0,1,77.4
InsightlySoft,web_form,2025-07-13 1:01:37,0,3,1,Pro,2275.56,57,1,AM_7,"Security,Collaboration",51.89592115,38.85108662,Other,Security,1,0,0,0,49.9
GlobalFinance Corp,chat,2025-07-07 19:01:37,2,6,2,Basic,292.81,38,0,AM_19,"Billing,Analytics",49.7805279,45.52514432,Bug,Security,1,0,0,0,49.9
InsightlySoft,email,2025-06-18 0:01:37,0,3,4,Basic,3194.65,39,0,AM_7,"Analytics,Collaboration",36.97367253,35.95954003,Performance,Integration,0,0,0,0,28.9
InsightlySoft,chat,2025-07-13 19:01:37,1,1,1,Basic,2065.93,36,1,AM_14,"Integration,Collaboration",46.46038466,29.97438255,Bug,Security,0,0,1,1,48.1
GlobalFinance Corp,chat,2025-07-03 3:01:37,2,5,5,Basic,4648.6,36,0,AM_14,"Analytics,Security,Integration",41.7967225,45.07592407,Bug,Analytics,0,0,0,0,52.4
GlobalFinance Corp,web_form,2025-06-25 5:01:37,2,3,4,Basic,3546.51,1,2,AM_7,"Billing,Integration,Security",37.77373798,26.73649296,How-To,Billing,0,0,0,0,41.8
InsightlySoft,chat,2025-06-28 2:01:37,0,1,7,Basic,358.95,11,1,AM_12,"Security,Analytics,Integration",17.3178054,39.70888183,Bug,Analytics,1,0,0,0,11.5
InsightlySoft,web_form,2025-07-14 9:01:37,2,2,2,Basic,1295.63,5,0,AM_14,"Integration,Collaboration",36.16473912,37.80665276,Other,Billing,0,0,1,1,45.8
GlobalFinance Corp,web_form,2025-07-14 5:01:37,1,2,2,Basic,3998.22,34,1,AM_15,Billing,65.44987573,36.99488016,Other,Security,0,0,0,0,58
GlobalFinance Corp,email,2025-07-12 14:01:37,2,1,7,Pro,1232.43,37,2,AM_1,"Billing,Security",59.65439778,33.89221445,Other,Billing,1,0,0,0,52.4
InsightlySoft,web_form,2025-07-06 1:01:37,1,4,1,Basic,2510.37,5,0,AM_2,"Collaboration,Billing",39.46517811,45.72597904,Other,Analytics,0,0,0,0,49.9
GlobalFinance Corp,web_form,2025-06-21 20:01:37,1,3,7,Enterprise,9753.39,20,2,AM_15,"Analytics,Security",43.16722339,38.82058296,Performance,Integration,0,0,0,1,63.7
InsightlySoft,email,2025-06-19 6:01:37,0,5,5,Basic,249.89,45,1,AM_9,Collaboration,73.1430936,39.55589946,Bug,Integration,0,0,0,0,68.7
InsightlySoft,web_form,2025-06-15 9:01:37,0,2,1,Pro,633.23,44,1,AM_19,Analytics,71.80056114,41.67457749,How-To,Collaboration,0,0,1,1,84.9
InsightlySoft,email,2025-06-28 0:01:37,0,2,7,Pro,1965.3,42,3,AM_0,"Security,Integration,Billing",50.15527696,24.8479302,Performance,Analytics,0,0,0,0,60.7
InsightlySoft,chat,2025-07-06 19:01:37,1,1,1,Basic,4023.2,13,2,AM_4,"Security,Analytics",55.48110124,27.67547834,Feature Request,Analytics,0,0,0,0,58.6
InsightlySoft,email,2025-07-12 15:01:37,0,5,7,Enterprise,1201.93,9,0,AM_2,"Security,Billing",50.98402297,29.89717066,Performance,Integration,0,0,0,1,67.2
GlobalFinance Corp,web_form,2025-06-28 9:01:37,0,4,7,Basic,374.86,5,2,AM_6,"Integration,Analytics",44.85957987,36.68347248,Performance,Security,0,0,1,1,58.3
GlobalFinance Corp,email,2025-06-17 13:01:37,0,3,3,Basic,1138.41,38,1,AM_17,"Integration,Collaboration",50.76440574,29.37652825,Performance,Integration,2,0,0,0,51.9
GlobalFinance Corp,web_form,2025-06-16 10:01:37,2,5,2,Enterprise,3102.12,32,1,AM_13,"Billing,Analytics,Security",54.30327582,29.79386988,Performance,Collaboration,0,0,1,1,62.3
GlobalFinance Corp,chat,2025-06-18 21:01:37,1,2,4,Enterprise,4718.56,30,0,AM_13,Billing,58.526639,34.37939629,How-To,Collaboration,1,0,0,1,70.7
InsightlySoft,email,2025-06-14 19:01:37,5,4,7,Pro,11318.47,49,2,AM_13,"Billing,Integration,Analytics",51.28433757,43.84798673,Other,Analytics,0,0,0,1,57.4
InsightlySoft,chat,2025-07-02 6:01:37,1,1,4,Basic,4298.22,28,1,AM_0,"Security,Billing,Integration",51.13774048,43.68244511,Bug,Analytics,2,0,0,0,69.4
InsightlySoft,web_form,2025-06-18 20:01:37,0,0,4,Basic,2033.35,37,1,AM_17,"Security,Collaboration,Integration",35.35057983,41.17956249,Other,Collaboration,0,0,0,0,24.6
InsightlySoft,web_form,2025-07-06 14:01:37,0,3,1,Pro,1038.55,28,0,AM_2,Collaboration,39.74623467,40.71402242,How-To,Analytics,1,0,0,0,43
GlobalFinance Corp,chat,2025-06-27 9:01:37,1,3,6,Basic,7873.18,57,1,AM_12,"Security,Integration,Collaboration",29.88605057,36.03289493,How-To,Billing,0,0,0,1,36.8
InsightlySoft,email,2025-06-17 2:01:37,0,6,3,Basic,2292.06,43,0,AM_19,"Security,Analytics",52.73409395,38.23367309,Performance,Collaboration,0,0,0,0,57.9
InsightlySoft,email,2025-06-27 6:01:37,1,2,6,Pro,3501.9,6,3,AM_14,"Integration,Security,Analytics",42.28978563,36.23870641,Performance,Collaboration,1,0,0,0,55.1
GlobalFinance Corp,web_form,2025-06-18 2:01:37,3,4,4,Pro,1918.48,41,2,AM_19,"Collaboration,Analytics",46.00777769,37.03242208,Bug,Analytics,0,0,0,0,55
GlobalFinance Corp,chat,2025-06-19 1:01:37,1,2,5,Pro,831.64,44,1,AM_17,"Integration,Billing,Security",48.86062842,37.9732195,Performance,Billing,1,1,0,1,52
GlobalFinance Corp,chat,2025-06-23 0:01:37,0,1,2,Enterprise,2375.18,29,0,AM_2,"Integration,Collaboration,Analytics",51.01563852,33.70161739,Bug,Collaboration,0,0,0,1,62.5
GlobalFinance Corp,email,2025-06-29 22:01:37,1,5,1,Enterprise,5495.95,4,1,AM_18,"Analytics,Security",28.95895424,20.3230666,How-To,Billing,0,0,0,1,47.7
InsightlySoft,email,2025-07-08 14:01:37,0,4,3,Basic,1450.22,18,3,AM_14,"Integration,Security",51.85979923,41.77384077,Bug,Collaboration,0,0,0,0,57.7
InsightlySoft,email,2025-06-29 13:01:37,1,1,1,Basic,3314.43,15,1,AM_17,"Security,Collaboration",44.0534891,36.91220727,Bug,Billing,0,0,0,0,32.5
GlobalFinance Corp,chat,2025-06-29 14:01:37,1,2,1,Enterprise,129.84,25,0,AM_0,"Billing,Collaboration",56.80646591,23.264794,Feature Request,Integration,0,0,0,1,76.6
InsightlySoft,email,2025-06-17 14:01:37,0,5,3,Basic,8271.92,4,1,AM_17,"Analytics,Collaboration",44.80028458,41.83338653,Performance,Collaboration,0,0,0,1,54.2
InsightlySoft,email,2025-06-15 12:01:37,0,1,1,Basic,10512.84,14,0,AM_4,Billing,41.88847934,38.96693084,Other,Billing,1,0,0,1,49.9
InsightlySoft,web_form,2025-06-28 0:01:37,0,3,7,Pro,1464.72,59,1,AM_11,Security,59.4023706,23.90222625,Feature Request,Integration,0,0,0,0,63.5
GlobalFinance Corp,email,2025-06-19 12:01:37,2,5,5,Pro,2069.76,50,2,AM_18,Integration,38.35025187,50.08752367,Feature Request,Analytics,1,0,0,0,38.2
InsightlySoft,email,2025-06-24 6:01:37,1,2,3,Pro,525.14,17,0,AM_19,"Analytics,Billing,Security",42.86814934,35.57542594,Feature Request,Security,0,0,0,0,39.6
GlobalFinance Corp,chat,2025-07-05 5:01:37,0,2,7,Basic,655.2,34,0,AM_18,Security,38.73991886,54.45086415,Other,Billing,0,0,0,0,45.7
InsightlySoft,chat,2025-06-20 19:01:37,0,3,6,Enterprise,2764.43,53,0,AM_0,"Security,Collaboration",43.32131372,45.24501047,Other,Integration,2,0,0,1,56.4
InsightlySoft,web_form,2025-06-22 9:01:37,1,2,1,Enterprise,2958.57,19,0,AM_2,Integration,64.8229629,48.89489175,Feature Request,Collaboration,0,0,0,1,84.2
InsightlySoft,email,2025-07-03 14:01:37,2,3,5,Pro,1253.86,29,1,AM_0,Collaboration,35.885465,36.43329965,How-To,Integration,0,0,1,1,54.3
GlobalFinance Corp,web_form,2025-06-27 21:01:37,2,2,6,Basic,1405.35,22,1,AM_16,"Analytics,Collaboration,Security",45.45875048,37.69668011,Feature Request,Security,1,0,0,0,46
InsightlySoft,chat,2025-07-14 7:01:37,0,4,2,Basic,2117.05,14,0,AM_8,"Analytics,Integration",55.87280047,41.30525887,Bug,Security,1,0,0,0,60.7
GlobalFinance Corp,web_form,2025-07-01 10:01:37,2,3,3,Basic,8429.87,36,0,AM_4,"Collaboration,Analytics,Security",45.76434672,38.58295038,Bug,Security,0,0,1,1,50
GlobalFinance Corp,chat,2025-06-15 1:01:37,1,4,1,Pro,486.35,2,3,AM_4,Billing,51.91515757,41.42340188,Other,Analytics,0,0,0,0,36
GlobalFinance Corp,web_form,2025-07-09 12:01:37,1,5,4,Enterprise,2405.73,45,2,AM_10,Integration,42.66204049,35.43416584,Bug,Billing,1,0,0,1,55.5
InsightlySoft,web_form,2025-07-02 0:01:37,2,3,4,Enterprise,179.84,7,2,AM_16,"Billing,Security,Collaboration",46.93194815,22.27423955,Performance,Collaboration,0,1,0,1,57.5
InsightlySoft,email,2025-06-15 12:01:37,2,1,1,Pro,1839.4,28,0,AM_15,"Integration,Collaboration,Security",45.43182593,32.50914588,Performance,Billing,0,0,0,0,48.4
InsightlySoft,web_form,2025-06-23 11:01:37,0,1,2,Enterprise,1518.57,59,0,AM_4,"Billing,Collaboration",46.13880337,39.71475219,Feature Request,Billing,0,0,1,1,53.7
InsightlySoft,email,2025-07-11 1:01:37,2,2,6,Pro,538.09,54,0,AM_11,Security,59.7368708,39.06676174,Performance,Analytics,0,0,0,0,50.6
GlobalFinance Corp,email,2025-06-29 23:01:37,2,3,1,Enterprise,537.36,8,2,AM_13,"Billing,Analytics",41.9367606,52.00240079,Performance,Collaboration,0,0,1,1,51.9
GlobalFinance Corp,email,2025-06-18 14:01:37,0,5,4,Enterprise,1794.04,29,1,AM_9,Billing,51.09990402,33.19832661,Feature Request,Analytics,1,0,1,1,75.5
GlobalFinance Corp,email,2025-06-30 2:01:37,0,2,2,Enterprise,406.07,10,0,AM_12,Security,57.59962771,39.17452995,Performance,Collaboration,0,0,0,1,73.7
InsightlySoft,web_form,2025-06-16 1:01:37,2,1,2,Basic,1047.73,21,1,AM_14,"Security,Analytics,Collaboration",53.51945103,41.60554974,How-To,Integration,0,0,0,0,59.6
GlobalFinance Corp,chat,2025-07-14 4:01:37,3,7,2,Enterprise,221.64,35,2,AM_5,Integration,45.29661218,39.88579104,Performance,Collaboration,0,0,0,1,55.9
InsightlySoft,chat,2025-07-04 1:01:37,1,5,6,Basic,1058.45,4,2,AM_4,Billing,61.49901192,29.7023419,Other,Analytics,0,0,0,0,68.2
GlobalFinance Corp,chat,2025-07-06 1:01:37,0,2,1,Pro,2288.73,53,3,AM_15,"Billing,Integration",49.61476923,39.54144618,How-To,Integration,0,0,0,0,54.8
InsightlySoft,web_form,2025-07-03 1:01:37,1,2,5,Pro,4086.22,21,1,AM_5,Billing,56.7041678,28.14402625,Feature Request,Collaboration,1,0,0,0,67.2
InsightlySoft,email,2025-06-26 7:01:37,2,2,5,Basic,5323.06,38,0,AM_10,Billing,42.71802356,32.52234251,Feature Request,Security,0,0,0,0,38
GlobalFinance Corp,chat,2025-06-28 13:01:37,0,2,7,Basic,1236.76,25,1,AM_8,Analytics,53.85952057,34.69483784,How-To,Analytics,0,0,0,0,59.4
GlobalFinance Corp,web_form,2025-06-19 1:01:37,1,1,5,Pro,8380.67,20,0,AM_4,Analytics,54.72644084,34.58085997,Feature Request,Integration,0,0,0,1,63.5
GlobalFinance Corp,email,2025-06-24 15:01:37,0,3,3,Enterprise,825.78,7,1,AM_10,"Collaboration,Analytics,Security",40.3375011,23.72334267,Other,Security,0,0,0,1,48.3
GlobalFinance Corp,chat,2025-07-08 15:01:37,1,2,3,Enterprise,252.02,7,0,AM_5,Billing,61.57607286,35.70124594,Bug,Integration,0,0,1,1,69.4
InsightlySoft,email,2025-07-03 3:01:37,0,6,5,Pro,7771.19,32,2,AM_16,Billing,59.29108057,37.05344905,Bug,Collaboration,0,0,0,1,80.5
GlobalFinance Corp,chat,2025-06-23 1:01:37,0,6,2,Enterprise,2328.35,32,2,AM_8,"Billing,Analytics,Security",42.60920706,37.86774376,Feature Request,Collaboration,1,0,0,1,61.7
GlobalFinance Corp,chat,2025-06-18 12:01:37,0,2,4,Enterprise,1298.72,22,2,AM_7,Security,33.85243749,33.9709864,Other,Integration,0,0,1,1,40.3
GlobalFinance Corp,chat,2025-06-19 12:01:37,2,5,5,Basic,6851.61,49,0,AM_6,"Analytics,Collaboration,Billing",46.22736033,51.79916794,Feature Request,Integration,0,0,0,0,39.5
InsightlySoft,email,2025-06-26 16:01:37,1,1,5,Basic,4484.92,25,0,AM_4,"Collaboration,Integration",47.00826242,37.4689411,Bug,Collaboration,0,1,0,1,57
InsightlySoft,web_form,2025-07-08 18:01:37,1,3,3,Basic,5359.31,6,0,AM_16,Collaboration,41.98282548,32.58125953,Other,Billing,0,0,0,0,39.6
GlobalFinance Corp,email,2025-07-02 17:01:37,2,5,4,Basic,1037.39,51,0,AM_8,"Billing,Integration,Collaboration",43.30295198,38.51375966,Feature Request,Integration,0,1,0,1,57.5
InsightlySoft,chat,2025-06-28 16:01:37,1,2,7,Pro,6202.19,27,0,AM_18,"Analytics,Security",56.30410246,30.91125661,Performance,Billing,0,0,0,0,54
GlobalFinance Corp,email,2025-07-14 4:01:37,1,2,2,Pro,3147.52,18,1,AM_11,Analytics,64.00562081,43.71475317,Bug,Collaboration,0,0,0,0,62.3
InsightlySoft,web_form,2025-07-04 1:01:37,0,0,6,Enterprise,4018.41,12,2,AM_7,"Integration,Billing",55.81865327,40.09786737,Bug,Security,0,0,0,1,77.2
InsightlySoft,email,2025-06-30 8:01:37,0,3,2,Pro,1123.74,28,1,AM_15,Integration,60.51677042,48.92744741,Other,Security,1,0,0,0,44.6
InsightlySoft,web_form,2025-06-15 16:01:37,1,5,1,Pro,843.17,19,0,AM_13,"Billing,Collaboration,Security",48.05027108,43.99095314,Performance,Analytics,0,0,0,0,45.2
InsightlySoft,web_form,2025-06-30 9:01:37,0,2,2,Basic,1573.67,43,1,AM_13,"Billing,Collaboration,Security",32.63048367,48.00901677,Performance,Analytics,1,0,0,0,29.9
GlobalFinance Corp,email,2025-06-28 2:01:37,2,4,7,Pro,2568.5,17,0,AM_18,"Billing,Integration,Security",42.48614322,18.67641114,How-To,Collaboration,1,0,0,0,36.2
GlobalFinance Corp,chat,2025-07-06 3:01:37,0,1,1,Pro,3289.73,35,2,AM_2,"Billing,Integration,Analytics",40.76584335,27.82284704,Bug,Integration,1,0,1,1,60.4
GlobalFinance Corp,web_form,2025-07-07 14:01:37,0,4,2,Basic,2067.25,15,0,AM_6,"Collaboration,Security,Integration",57.84728702,41.63688841,How-To,Security,0,0,0,0,60.6
InsightlySoft,email,2025-06-25 10:01:37,2,3,4,Enterprise,3600.58,5,1,AM_5,Security,26.99213548,31.3694592,Performance,Integration,1,0,0,1,37.7
GlobalFinance Corp,web_form,2025-07-03 12:01:37,0,5,5,Basic,3696.41,36,1,AM_4,"Billing,Security,Integration",49.52647502,48.27533613,Other,Billing,0,0,0,0,58
GlobalFinance Corp,chat,2025-07-05 13:01:37,1,5,7,Basic,3290.51,58,0,AM_15,Security,46.46573133,34.08573015,Feature Request,Collaboration,1,0,0,0,48.7
GlobalFinance Corp,email,2025-07-08 10:01:37,2,0,3,Pro,867.4,33,0,AM_10,Collaboration,51.61473203,45.01231364,Feature Request,Analytics,0,0,0,0,55
InsightlySoft,email,2025-06-18 19:01:37,1,1,4,Basic,1773.55,21,0,AM_0,Analytics,38.45643617,39.89187815,Bug,Collaboration,0,0,1,1,51.9
InsightlySoft,email,2025-07-07 3:01:37,1,3,2,Enterprise,4354.08,35,0,AM_9,Integration,59.65011625,35.30716595,Performance,Analytics,0,0,0,1,69.2
InsightlySoft,chat,2025-06-28 3:01:37,1,3,7,Pro,6540.08,42,2,AM_16,Integration,49.77387265,30.42589664,How-To,Collaboration,0,0,1,1,69.9
GlobalFinance Corp,web_form,2025-07-11 18:01:37,0,6,6,Enterprise,2086.48,27,1,AM_6,Billing,36.74606114,38.60810474,Other,Collaboration,0,0,0,1,40.7
GlobalFinance Corp,email,2025-06-27 8:01:37,2,0,6,Basic,12980.51,45,0,AM_2,"Collaboration,Integration,Billing",38.19124225,34.63419314,Feature Request,Analytics,1,0,0,1,55.4
GlobalFinance Corp,web_form,2025-07-02 23:01:37,0,4,4,Enterprise,576.07,30,1,AM_4,"Security,Collaboration,Billing",43.7023561,29.61392394,Feature Request,Billing,0,0,0,1,55.5
InsightlySoft,web_form,2025-07-11 16:01:37,0,5,6,Pro,762.27,39,0,AM_11,"Security,Integration,Billing",53.3438313,24.66320683,Feature Request,Collaboration,0,0,0,0,53.8
InsightlySoft,chat,2025-06-29 23:01:37,2,1,1,Basic,1852.74,46,1,AM_9,Security,40.40004105,36.76412872,How-To,Security,0,0,0,0,38.7
GlobalFinance Corp,email,2025-06-24 1:01:37,2,5,3,Basic,2132.35,58,1,AM_2,Security,54.05432874,43.9329701,Bug,Collaboration,0,0,0,0,49
InsightlySoft,web_form,2025-07-01 2:01:37,0,4,3,Basic,1657.43,30,1,AM_15,Collaboration,47.5589048,38.33762245,Bug,Integration,0,0,0,0,42.9
InsightlySoft,email,2025-06-22 11:01:37,2,2,1,Pro,1688.45,59,2,AM_5,Billing,62.86724492,41.78275719,Other,Security,0,0,0,0,81.1
InsightlySoft,email,2025-06-20 14:01:37,1,7,6,Basic,2003.9,45,0,AM_15,"Billing,Integration",42.13267157,35.0181548,How-To,Integration,0,0,0,0,49.7
InsightlySoft,chat,2025-06-26 3:01:37,0,2,5,Pro,1157.72,56,2,AM_7,"Security,Billing",47.44207121,29.66435118,Bug,Analytics,0,0,0,0,51.8
GlobalFinance Corp,email,2025-06-29 5:01:37,2,2,1,Pro,421.04,21,2,AM_19,"Security,Billing,Analytics",56.77565026,42.05162412,Performance,Analytics,0,0,1,1,75.8
InsightlySoft,email,2025-06-29 16:01:37,1,2,1,Pro,9378.12,26,0,AM_19,"Security,Collaboration,Integration",39.5822948,34.13039663,How-To,Analytics,0,0,0,1,56.7
InsightlySoft,web_form,2025-07-10 21:01:37,0,2,5,Pro,4754.04,24,1,AM_8,Security,38.78312622,36.40830562,Feature Request,Integration,1,0,0,0,43.4
InsightlySoft,chat,2025-07-01 9:01:37,2,5,3,Pro,5060.63,54,1,AM_12,Collaboration,36.40623471,41.9008947,Feature Request,Analytics,0,0,0,0,39.5
InsightlySoft,email,2025-07-01 6:01:37,1,3,3,Basic,1362.2,22,2,AM_1,"Analytics,Collaboration,Billing",53.86989867,42.0399212,How-To,Security,0,0,0,0,69.9
GlobalFinance Corp,web_form,2025-06-28 18:01:37,0,0,7,Pro,1551.96,37,3,AM_8,"Analytics,Integration,Collaboration",33.54664625,36.82580896,How-To,Analytics,0,0,0,0,25
GlobalFinance Corp,chat,2025-06-20 19:01:37,0,0,6,Basic,8239.28,43,1,AM_12,"Integration,Collaboration,Security",50.86326536,43.03595572,How-To,Collaboration,0,0,1,1,61.9
InsightlySoft,chat,2025-06-30 8:01:37,0,1,2,Pro,10826.15,26,0,AM_13,Integration,41.0177492,40.30964993,Feature Request,Integration,1,0,0,1,48.9
InsightlySoft,web_form,2025-07-10 11:01:37,3,5,5,Pro,8574.22,22,0,AM_12,"Integration,Billing,Security",41.07080513,40.47402651,Other,Integration,0,0,0,1,66.7
InsightlySoft,web_form,2025-07-05 19:01:37,0,5,7,Basic,3086.7,46,1,AM_18,Billing,29.10132397,46.81908412,Bug,Integration,0,0,0,0,28.8
InsightlySoft,web_form,2025-07-06 18:01:37,1,1,1,Pro,834.05,33,0,AM_15,"Integration,Security",46.98198561,40.7235043,How-To,Integration,1,0,0,0,44.3
InsightlySoft,web_form,2025-06-16 18:01:37,0,5,2,Basic,2786.41,24,0,AM_17,Security,40.5303862,50.65993623,Bug,Billing,0,0,0,0,44.8
InsightlySoft,web_form,2025-06-14 19:01:37,3,3,7,Pro,2668.12,5,2,AM_15,"Billing,Security,Integration",45.8317402,25.23182029,Performance,Analytics,1,0,0,0,35.8
GlobalFinance Corp,email,2025-07-06 16:01:37,1,5,1,Pro,7165.58,24,0,AM_1,"Security,Integration",45.95021471,28.74574157,Bug,Collaboration,0,0,0,1,57.8
InsightlySoft,email,2025-06-28 22:01:37,0,5,7,Basic,1120.45,35,1,AM_0,"Integration,Billing,Collaboration",65.29111993,32.16044287,Bug,Collaboration,1,0,1,1,84.4
GlobalFinance Corp,chat,2025-06-27 23:01:37,3,2,6,Enterprise,671.98,58,0,AM_9,"Billing,Integration",38.8405167,27.47776255,Performance,Integration,0,0,0,1,42.1
GlobalFinance Corp,email,2025-06-17 2:01:37,3,4,3,Enterprise,926.95,22,1,AM_13,Billing,53.04041405,50.50768519,Performance,Collaboration,0,0,1,1,71.7
InsightlySoft,email,2025-06-19 18:01:37,2,1,5,Basic,835.75,33,4,AM_16,"Billing,Analytics,Collaboration",44.55250701,48.74413256,How-To,Analytics,1,0,0,0,30.9
GlobalFinance Corp,email,2025-07-14 7:01:37,2,2,2,Basic,3135.65,17,0,AM_17,"Billing,Collaboration,Integration",53.83300804,41.95589307,Performance,Security,1,0,0,0,53.9
GlobalFinance Corp,web_form,2025-07-06 23:01:37,1,4,1,Basic,5020.86,52,1,AM_6,"Security,Billing,Integration",46.15149074,38.87915998,Performance,Collaboration,0,0,0,0,47.6
GlobalFinance Corp,chat,2025-07-14 3:01:37,2,5,2,Basic,1377.14,12,1,AM_16,"Integration,Analytics",65.76922396,27.75971341,Feature Request,Billing,1,1,0,1,66.6
GlobalFinance Corp,chat,2025-07-02 9:01:37,2,1,4,Basic,582.26,30,0,AM_3,Analytics,47.4040255,39.80194548,Bug,Integration,0,0,0,0,53.7
GlobalFinance Corp,chat,2025-06-27 15:01:37,0,1,6,Pro,1260.63,26,1,AM_11,"Collaboration,Analytics,Billing",49.01230341,37.13921285,Other,Security,0,1,0,1,64.1
GlobalFinance Corp,chat,2025-06-20 9:01:37,1,1,6,Basic,2372.67,13,1,AM_7,"Analytics,Integration",59.88803648,42.87189436,Bug,Security,0,0,0,0,64.3
InsightlySoft,email,2025-07-12 14:01:37,2,1,7,Basic,3276.28,6,1,AM_1,"Analytics,Collaboration",44.40586451,32.48065305,Other,Integration,0,0,0,0,48.4
GlobalFinance Corp,email,2025-06-18 2:01:37,2,1,4,Pro,2394.18,3,0,AM_18,"Security,Analytics,Billing",58.31903282,40.6176426,Performance,Integration,0,0,0,0,52.6
GlobalFinance Corp,web_form,2025-07-13 14:01:37,2,2,1,Basic,890.09,11,0,AM_13,Analytics,59.93740407,44.12630028,Feature Request,Collaboration,0,0,0,0,70
GlobalFinance Corp,chat,2025-06-20 17:01:37,0,2,6,Basic,7503.8,43,1,AM_16,"Billing,Integration",42.45493451,43.36185943,Bug,Integration,0,0,0,1,56.3
InsightlySoft,email,2025-07-14 1:01:37,0,5,2,Basic,1727.76,53,2,AM_16,"Integration,Security",56.05198515,37.25429852,Bug,Billing,0,0,0,0,55
GlobalFinance Corp,email,2025-06-30 3:01:37,0,2,2,Basic,1842.84,10,1,AM_7,"Integration,Analytics,Security",38.4012771,46.93224813,Other,Analytics,2,0,0,0,45.2
InsightlySoft,web_form,2025-06-26 22:01:37,0,5,5,Pro,10268.97,11,2,AM_5,"Integration,Analytics,Billing",50.10238768,29.04952782,How-To,Security,0,1,0,1,69.1
GlobalFinance Corp,web_form,2025-06-17 16:01:37,1,4,3,Basic,6083.22,16,1,AM_9,"Integration,Collaboration,Security",41.44422671,38.23535799,Bug,Integration,0,0,0,0,43.1
InsightlySoft,web_form,2025-07-05 5:01:37,1,6,7,Enterprise,4923.86,20,1,AM_6,"Analytics,Integration,Security",47.32453063,40.6265551,Performance,Collaboration,0,0,0,1,66.7
InsightlySoft,email,2025-07-06 0:01:37,0,6,1,Basic,605.21,42,1,AM_1,"Integration,Security",54.85661101,35.99589565,Other,Integration,0,0,1,1,82.4
GlobalFinance Corp,email,2025-06-26 19:01:37,1,6,5,Pro,5462.09,44,1,AM_14,"Analytics,Collaboration",59.25956073,42.10051383,Bug,Billing,0,0,0,0,65
