company_name,channel,submission_time,attachments,previous_interactions,day_of_week,subscription_tier,contract_value,account_age_months,open_tickets,account_manager,subscribed_modules,avg_resolution_customer,avg_resolution_tier,issue_type,product_area,linked_ticket_count,is_vip,self_declared_p1,is_urgent,resolution_time,hour,is_business_hours,avg_resolution_by_hour,avg_resolution_by_day,peak_hour,customer_priority_score,customer_open_ticket_ratio,customer_segment,customer_importance,urgency_resolve_ratio,experience_adjusted_priority,submission_hour,is_peak_hour,routing_score
GlobalFinance Corp,chat,2025-07-12 06:01:37,0,6,5,Basic,828.57,34,2,AM_18,Billing,55.4621698,30.81085786,Performance,Integration,0,0,0,0,50.6,6,0,54.673459715639815,54.57093791281373,1,0.0310853128771613,2.0,Low,0.0310853128771613,0.0,0.2175971901401291,6,0,0.10879859507006455
InsightlySoft,web_form,2025-07-01 19:01:37,1,4,1,Basic,4674.24,52,1,AM_2,"Collaboration,Integration,Billing",37.82923441,41.020969,Performance,Analytics,0,0,0,0,34.9,19,0,54.95531914893617,54.71074626865671,1,0.17536262821842744,1.0,Low,0.17536262821842744,0.0,0.8768131410921371,19,0,0.4384065705460686
InsightlySoft,chat,2025-06-22 18:01:37,1,1,6,Basic,9439.58,6,0,AM_16,"Integration,Billing",42.51814001,25.40833386,How-To,Collaboration,0,0,0,1,57.8,18,1,53.46582914572865,54.45521472392638,0,1.3541430388850602,0.0,Low,0.3541430388850601,0.017006802721088437,0.7082860777701202,18,0,0.38815664432723695
InsightlySoft,email,2025-07-05 07:01:37,1,1,5,Pro,930.39,38,1,AM_0,"Billing,Security",61.72104881,36.77901674,Bug,Billing,0,0,0,0,69.2,7,0,55.015846994535515,54.57093791281373,1,0.0349052756529709,1.0,Low,0.0349052756529709,0.0,0.0698105513059418,7,0,0.0349052756529709
GlobalFinance Corp,chat,2025-06-25 00:01:37,0,3,2,Basic,5713.13,22,0,AM_7,"Collaboration,Integration",57.72497764,50.25257841,Bug,Analytics,0,0,0,0,72.0,0,0,53.43349056603773,54.19294294294294,0,0.2143384790155286,0.0,Low,0.2143384790155286,0.0,0.8573539160621144,0,0,0.4286769580310572
GlobalFinance Corp,web_form,2025-06-22 05:01:37,0,3,6,Pro,2649.51,33,0,AM_16,"Security,Billing,Analytics",62.85206658,24.44678256,How-To,Analytics,1,0,0,0,66.9,5,0,54.353539823008845,54.45521472392638,1,0.0994011940103644,0.0,Low,0.0994011940103644,0.0,0.3976047760414576,5,0,0.1988023880207288
InsightlySoft,web_form,2025-06-17 03:01:37,3,7,1,Basic,1507.56,11,2,AM_3,Billing,41.47955322,28.1995319,Performance,Collaboration,0,1,0,1,54.0,3,0,54.14031413612565,54.71074626865671,0,3.0565588595786637,2.0,Medium,2.0565588595786637,0.01818181818181818,16.45247087662931,3,0,8.262599074678292
GlobalFinance Corp,chat,2025-07-11 11:01:37,1,5,4,Enterprise,5205.16,55,0,AM_1,"Billing,Integration,Security",35.48863858,45.59944751,Performance,Analytics,0,0,0,1,54.5,11,1,55.90837696335078,53.43489425981873,1,1.1952810591448941,0.0,Low,0.1952810591448941,0.018018018018018018,1.1716863548693646,11,1,0.9218792134707183
GlobalFinance Corp,email,2025-06-26 17:01:37,1,7,3,Pro,6127.57,23,3,AM_16,"Billing,Security",62.80484774,42.51452611,How-To,Billing,0,0,0,0,72.0,17,1,55.64358974358974,54.38695014662757,1,0.229886950561458,3.0,Low,0.229886950561458,0.0,1.839095604491664,17,1,1.219547802245832
GlobalFinance Corp,chat,2025-07-08 09:01:37,1,3,1,Basic,996.56,53,1,AM_1,"Billing,Security",55.37446618,28.09968742,Feature Request,Billing,0,0,1,1,77.8,9,1,53.0990243902439,54.71074626865671,0,1.0373877637385662,1.0,Low,1.0373877637385662,0.012690355329949238,4.149551054954265,9,1,2.400156238137031
GlobalFinance Corp,email,2025-06-28 01:01:37,1,2,5,Basic,4746.39,44,1,AM_0,"Collaboration,Analytics",58.26955086,26.41252597,Performance,Integration,0,1,0,1,51.9,1,0,53.35205479452055,54.57093791281373,0,3.1780694668972203,1.0,Medium,2.1780694668972203,0.01890359168241966,6.534208400691661,1,0,3.3049113837106696
GlobalFinance Corp,chat,2025-07-03 03:01:37,1,4,3,Pro,152.81,36,1,AM_4,"Billing,Collaboration,Integration",55.5184409,18.09286784,Bug,Collaboration,0,0,0,0,41.6,3,0,54.14031413612565,54.38695014662757,0,0.005732945509442797,1.0,Low,0.005732945509442797,0.0,0.028664727547213983,3,0,0.014332363773606992
InsightlySoft,web_form,2025-07-12 09:01:37,0,2,5,Basic,1622.12,28,1,AM_5,"Security,Analytics,Collaboration",66.55812412,21.63608323,Feature Request,Security,0,0,0,0,58.2,9,1,53.0990243902439,54.57093791281373,0,0.060856786661719446,1.0,Low,0.060856786661719446,0.0,0.18257035998515833,9,1,0.39128517999257917
GlobalFinance Corp,email,2025-07-07 00:01:37,2,6,0,Basic,217.02,48,0,AM_11,Billing,55.08405883,34.2587117,Other,Billing,0,0,0,0,51.9,0,0,53.43349056603773,54.49318181818182,0,0.008141900624692597,0.0,Low,0.008141900624692597,0.0,0.05699330437284818,0,0,0.02849665218642409
InsightlySoft,email,2025-06-28 04:01:37,1,3,5,Pro,1043.72,59,2,AM_9,"Integration,Billing,Analytics",50.09289087,45.45722293,How-To,Security,0,0,0,0,47.2,4,0,54.54949494949494,54.57093791281373,1,0.039157057045452755,2.0,Low,0.039157057045452755,0.0,0.15662822818181102,4,0,0.07831411409090551
InsightlySoft,email,2025-06-19 13:01:37,3,1,3,Basic,9009.17,19,0,AM_7,Integration,51.24820845,44.48751582,Performance,Analytics,0,0,0,1,62.0,13,1,55.283884297520665,54.38695014662757,1,1.3379954236981006,0.0,Low,0.33799542369810065,0.015873015873015872,0.6759908473962013,13,1,0.6697414554441323
GlobalFinance Corp,web_form,2025-07-08 04:01:37,0,2,1,Pro,3981.11,59,0,AM_13,Integration,50.3210373,42.32035728,Performance,Collaboration,1,0,1,1,59.5,4,0,54.54949494949494,54.71074626865671,1,1.1493585936594322,0.0,Low,1.1493585936594322,0.01652892561983471,3.4480757809782965,4,0,1.7570957417288176
InsightlySoft,chat,2025-06-15 21:01:37,1,6,6,Basic,4226.84,43,1,AM_3,Analytics,63.78769692,24.64823726,How-To,Collaboration,0,0,0,0,72.9,21,0,55.03842592592592,54.45521472392638,1,0.15857760223240097,1.0,Low,0.15857760223240097,0.0,1.1100432156268067,21,0,0.5550216078134034
InsightlySoft,web_form,2025-06-29 19:01:37,3,4,6,Enterprise,433.3,43,3,AM_18,"Security,Integration",60.56032969,47.13418553,Performance,Billing,0,0,0,1,58.9,19,0,54.95531914893617,54.45521472392638,1,1.0162560388013975,3.0,Low,0.016256038801397577,0.01669449081803005,0.08128019400698788,19,0,0.07402907863955405
InsightlySoft,email,2025-06-26 10:01:37,0,3,3,Basic,2593.13,13,0,AM_4,Billing,63.88701093,41.04911752,Performance,Billing,1,0,0,1,71.1,10,1,53.89094827586207,54.38695014662757,0,1.0972859956082808,0.0,Low,0.09728599560828087,0.013869625520110958,0.3891439824331235,10,1,0.5223112422567837
GlobalFinance Corp,chat,2025-06-20 05:01:37,0,4,4,Enterprise,1477.17,13,1,AM_6,"Analytics,Billing,Security",27.98107601,24.2545695,Bug,Collaboration,0,0,0,1,35.8,5,0,54.353539823008845,53.43489425981873,1,1.0554187233700911,1.0,Low,0.05541872337009107,0.027173913043478264,0.27709361685045536,5,0,0.1928946345121842
GlobalFinance Corp,web_form,2025-06-25 08:01:37,1,3,2,Basic,3974.81,8,0,AM_19,"Integration,Security,Analytics",45.69278452,26.10896825,Bug,Security,0,0,0,0,34.1,8,1,53.45117370892019,54.19294294294294,0,0.14912223768332125,0.0,Low,0.14912223768332125,0.0,0.596488950733285,8,0,0.2982444753666425
InsightlySoft,email,2025-06-17 03:01:37,0,4,1,Pro,512.67,43,1,AM_1,"Billing,Security",39.08594127,42.47347247,Performance,Collaboration,0,0,0,0,42.3,3,0,54.14031413612565,54.71074626865671,0,0.019233748932177466,1.0,Low,0.019233748932177466,0.0,0.09616874466088733,3,0,0.048084372330443666
GlobalFinance Corp,email,2025-06-26 04:01:37,2,2,3,Basic,993.53,48,0,AM_10,"Integration,Billing",66.79186306,42.99304094,Performance,Integration,0,0,0,1,75.6,4,0,54.54949494949494,54.38695014662757,1,1.0372740877691036,0.0,Low,0.03727408776910347,0.013054830287206267,0.11182226330731042,4,0,0.08202079222806774
GlobalFinance Corp,web_form,2025-06-24 10:01:37,3,7,1,Pro,6865.24,13,1,AM_9,"Integration,Security",40.78326362,32.84187993,Performance,Collaboration,0,0,0,0,36.1,10,1,53.89094827586207,54.71074626865671,0,0.25756198435473504,1.0,Low,0.25756198435473504,0.0,2.0604958748378803,10,1,1.3302479374189402
GlobalFinance Corp,web_form,2025-06-22 16:01:37,0,3,6,Basic,558.19,56,0,AM_17,"Integration,Billing,Analytics",54.24089478,32.03506446,Performance,Security,0,0,0,0,45.3,16,1,54.52608695652174,54.45521472392638,1,0.020941514651631927,0.0,Low,0.020941514651631927,0.0,0.08376605860652771,16,1,0.34188302930326386
GlobalFinance Corp,web_form,2025-07-11 17:01:37,1,4,4,Enterprise,3002.38,35,1,AM_1,"Billing,Security,Collaboration",68.11604513,39.89338216,Feature Request,Analytics,0,0,0,1,73.9,17,1,55.64358974358974,53.43489425981873,1,1.1126397548500808,1.0,Low,0.11263975485008092,0.013351134846461948,0.5631987742504045,17,1,0.6083016568181261
InsightlySoft,email,2025-06-15 13:01:37,0,6,6,Basic,1135.67,27,2,AM_13,Security,51.56294817,37.44220528,Bug,Security,1,0,0,0,60.3,13,1,55.283884297520665,54.45521472392638,1,0.042606728792022125,1.0,Low,0.042606728792022125,0.0,0.2982471015441549,13,1,0.44912355077207744
InsightlySoft,web_form,2025-07-14 01:01:37,1,4,0,Basic,256.3,11,2,AM_9,"Collaboration,Analytics,Billing",44.5944953,40.88146668,Performance,Collaboration,0,0,1,1,74.5,1,0,53.35205479452055,54.49318181818182,0,1.0096155613773325,2.0,Low,1.0096155613773325,0.013245033112582781,5.0480778068866625,1,0,2.550528969668497
GlobalFinance Corp,email,2025-06-22 15:01:37,1,2,6,Basic,759.58,21,0,AM_5,"Integration,Collaboration",50.32450047,24.53354312,Performance,Collaboration,0,0,0,0,58.5,15,1,56.202551020408166,54.45521472392638,1,0.028497027354640138,0.0,Low,0.028497027354640138,0.0,0.08549108206392042,15,1,0.3427455410319602
GlobalFinance Corp,web_form,2025-07-01 04:01:37,3,6,1,Pro,6107.06,8,0,AM_2,Integration,34.7073455,35.87560433,Bug,Analytics,0,0,0,0,35.6,4,0,54.54949494949494,54.71074626865671,1,0.22911748055034178,0.0,Low,0.22911748055034178,0.0,1.6038223638523925,4,0,0.8019111819261963
InsightlySoft,email,2025-06-18 10:01:37,2,2,2,Basic,7242.21,42,3,AM_15,Integration,33.27840975,38.86174022,Other,Integration,0,0,0,1,47.9,10,1,53.89094827586207,54.19294294294294,0,1.2717047005951294,3.0,Low,0.27170470059512936,0.02044989775051125,0.815114101785388,10,1,0.7484568463937165
InsightlySoft,email,2025-06-19 05:01:37,1,3,3,Pro,1633.32,26,0,AM_7,"Billing,Collaboration",53.79296679,37.56550957,Performance,Billing,0,1,0,1,78.6,5,0,54.353539823008845,54.38695014662757,1,3.061276975063694,0.0,Medium,2.061276975063694,0.01256281407035176,8.245107900254776,5,0,4.147679578268092
GlobalFinance Corp,chat,2025-06-22 00:01:37,0,2,6,Pro,2909.87,30,1,AM_8,Security,23.83798258,36.28310297,How-To,Security,1,0,0,0,30.4,0,0,53.43349056603773,54.45521472392638,0,0.1091690736834128,0.5,Low,0.1091690736834128,0.0,0.32750722105023844,0,0,0.16375361052511922
InsightlySoft,web_form,2025-06-19 22:01:37,0,4,3,Basic,2205.02,22,0,AM_10,"Integration,Billing",47.55389395,30.06283983,Feature Request,Security,0,0,0,0,41.7,22,0,54.11608040201005,54.38695014662757,0,0.08272534197520813,0.0,Low,0.08272534197520813,0.0,0.41362670987604067,22,0,0.20681335493802033
GlobalFinance Corp,web_form,2025-06-15 06:01:37,0,6,6,Pro,984.24,50,1,AM_15,"Integration,Collaboration",46.85245835,38.6856133,Other,Collaboration,1,0,0,0,57.3,6,0,54.673459715639815,54.45521472392638,1,0.03692555649639407,0.5,Low,0.03692555649639407,0.0,0.2584788954747585,6,0,0.12923944773737925
GlobalFinance Corp,email,2025-07-06 08:01:37,0,2,6,Basic,1268.42,49,0,AM_1,"Integration,Billing",67.80695286,21.85550045,Other,Security,0,1,0,1,79.8,8,1,53.45117370892019,54.45521472392638,0,3.0475870868600707,0.0,Medium,2.0475870868600707,0.012376237623762377,6.142761260580212,8,0,3.0961331055376307
InsightlySoft,email,2025-06-30 10:01:37,0,2,0,Basic,2244.84,39,0,AM_4,"Analytics,Collaboration,Security",53.47867623,37.87102721,Bug,Analytics,1,0,0,0,57.9,10,1,53.89094827586207,54.49318181818182,0,0.08421926181151475,0.0,Low,0.08421926181151475,0.0,0.25265778543454426,10,1,0.42632889271727215
InsightlySoft,email,2025-06-22 23:01:37,0,6,6,Pro,3565.89,50,0,AM_0,"Analytics,Security",45.35157649,47.76197656,Feature Request,Integration,0,0,0,0,48.1,23,0,54.82280701754386,54.45521472392638,1,0.13378085899265083,0.0,Low,0.13378085899265083,0.0,0.9364660129485558,23,0,0.4682330064742779
GlobalFinance Corp,chat,2025-06-28 02:01:37,1,2,5,Basic,1291.69,10,0,AM_14,"Integration,Analytics",57.6153872,37.70635235,How-To,Collaboration,0,0,0,0,63.6,2,0,54.24957264957265,54.57093791281373,0,0.04846010329881661,0.0,Low,0.04846010329881661,0.0,0.14538030989644982,2,0,0.07269015494822491
GlobalFinance Corp,chat,2025-07-05 16:01:37,1,1,5,Basic,3601.09,26,1,AM_6,Integration,50.0196539,28.65061906,Feature Request,Billing,1,1,1,1,66.5,16,1,54.52608695652174,54.57093791281373,1,3.135101451113143,0.5,Medium,3.135101451113143,0.014814814814814815,6.270202902226286,16,1,3.4647310807427725
InsightlySoft,email,2025-06-26 05:01:37,3,6,3,Basic,9731.11,52,0,AM_15,Billing,37.25059947,33.3822427,Other,Analytics,0,0,0,1,55.2,5,0,54.353539823008845,54.38695014662757,1,1.3650803178875328,0.0,Low,0.36508031788753287,0.01779359430604982,2.55556222521273,5,0,1.3133683012184645
GlobalFinance Corp,web_form,2025-07-05 12:01:37,0,4,5,Pro,74.59,27,4,AM_11,"Collaboration,Integration",51.11224539,29.4419047,Other,Billing,0,0,0,0,57.2,12,1,54.15106382978723,54.57093791281373,0,0.0027983797235085284,4.0,Low,0.0027983797235085284,0.0,0.013991898617542641,12,1,0.30699594930877133
InsightlySoft,web_form,2025-06-28 19:01:37,4,4,5,Basic,536.8,22,0,AM_18,Security,49.71558361,37.61623745,Feature Request,Security,0,0,1,1,61.1,19,0,54.95531914893617,54.57093791281373,1,1.0201390298375035,0.0,Low,1.0201390298375035,0.01610305958132045,5.100695149187517,19,0,2.5825536937563998
GlobalFinance Corp,chat,2025-06-20 02:01:37,1,2,4,Basic,7440.52,13,0,AM_14,"Analytics,Collaboration,Security",49.01722271,36.19151858,Bug,Security,0,1,0,1,49.3,2,0,54.24957264957265,53.43489425981873,0,3.2791446614875945,0.0,Medium,2.2791446614875945,0.019880715705765408,6.837433984462784,2,0,3.458478423642923
InsightlySoft,chat,2025-07-14 11:01:37,1,1,0,Basic,222.78,39,0,AM_2,"Integration,Collaboration,Analytics",52.66600279,28.51761238,Bug,Integration,1,0,0,0,53.0,11,1,55.90837696335078,54.49318181818182,1,0.008357997517136747,0.0,Low,0.008357997517136747,0.0,0.016715995034273495,11,1,0.3083579975171367
InsightlySoft,email,2025-07-03 10:01:37,1,4,3,Basic,4345.11,55,3,AM_19,Analytics,58.83871236,44.63245469,Other,Billing,1,0,0,0,65.6,10,1,53.89094827586207,54.38695014662757,0,0.16301471672361095,1.5,Low,0.16301471672361095,0.0,0.8150735836180547,10,1,0.7075367918090274
InsightlySoft,web_form,2025-07-14 02:01:37,0,5,0,Basic,2934.32,7,2,AM_4,Analytics,51.83262696,33.48764021,How-To,Analytics,0,1,0,1,67.6,2,0,54.24957264957265,54.49318181818182,0,3.1100863599716524,2.0,Medium,2.1100863599716524,0.01457725947521866,12.660518159829914,2,0,6.359413598865395
GlobalFinance Corp,email,2025-06-27 02:01:37,2,5,4,Pro,146.63,52,1,AM_14,Billing,35.37963517,39.45453663,Other,Billing,1,0,0,0,49.1,2,0,54.24957264957265,53.43489425981873,0,0.005501091551924594,0.5,Low,0.005501091551924594,0.0,0.03300654931154756,2,0,0.01650327465577378
GlobalFinance Corp,chat,2025-06-22 22:01:37,0,2,6,Basic,2.18,43,0,AM_16,Collaboration,33.00985897,48.44718823,Feature Request,Billing,1,0,0,0,41.0,22,0,54.11608040201005,54.45521472392638,0,8.178667109865387e-05,0.0,Low,8.178667109865387e-05,0.0,0.0002453600132959616,22,0,0.0001226800066479808
InsightlySoft,web_form,2025-07-13 21:01:37,0,2,6,Pro,2091.46,42,1,AM_15,Billing,44.34524208,26.17845995,Performance,Billing,0,0,0,0,47.8,21,0,55.03842592592592,54.45521472392638,1,0.07846493171375717,1.0,Low,0.07846493171375717,0.0,0.23539479514127148,21,0,0.11769739757063574
GlobalFinance Corp,web_form,2025-06-16 00:01:37,3,3,0,Basic,374.46,58,1,AM_15,"Analytics,Billing,Security",43.65046193,48.54200467,Performance,Billing,1,0,0,0,41.8,0,0,53.43349056603773,54.49318181818182,0,0.01404854901816602,0.5,Low,0.01404854901816602,0.0,0.05619419607266408,0,0,0.02809709803633204
InsightlySoft,chat,2025-07-05 06:01:37,2,7,5,Basic,6172.23,12,0,AM_11,"Integration,Analytics",51.71264173,31.1138875,How-To,Security,0,0,0,0,46.5,6,0,54.673459715639815,54.57093791281373,1,0.23156245181433224,0.0,Low,0.23156245181433224,0.0,1.852499614514658,6,0,0.926249807257329
InsightlySoft,email,2025-07-02 18:01:37,1,3,2,Basic,1966.25,13,0,AM_3,Collaboration,61.41319287,46.62288168,How-To,Integration,0,0,0,0,56.8,18,1,53.46582914572865,54.19294294294294,0,0.07376745048060925,0.0,Low,0.07376745048060925,0.0,0.295069801922437,18,0,0.1475349009612185
GlobalFinance Corp,email,2025-07-09 04:01:37,2,5,2,Basic,801.46,12,2,AM_4,"Integration,Billing",63.78512539,45.56384447,How-To,Analytics,1,0,0,0,75.6,4,0,54.54949494949494,54.19294294294294,1,0.030068231843452812,1.0,Low,0.030068231843452812,0.0,0.18040939106071688,4,0,0.09020469553035844
GlobalFinance Corp,web_form,2025-07-02 23:01:37,0,4,2,Basic,552.51,12,1,AM_7,Billing,41.66369386,30.99448707,Bug,Collaboration,2,0,0,0,45.7,23,0,54.82280701754386,54.19294294294294,1,0.020728419104916167,0.3333333333333333,Low,0.020728419104916167,0.0,0.10364209552458084,23,0,0.05182104776229042
InsightlySoft,chat,2025-06-27 22:01:37,0,2,4,Enterprise,5419.51,38,0,AM_11,"Collaboration,Integration",30.41453673,35.10283727,Other,Security,0,0,0,1,31.8,22,0,54.11608040201005,53.43489425981873,0,1.2033227898559016,0.0,Low,0.20332278985590166,0.030487804878048783,0.609968369567705,22,0,0.36595979453995003
GlobalFinance Corp,web_form,2025-06-17 01:01:37,1,0,1,Basic,3805.41,3,2,AM_4,Collaboration,48.68189792,20.98406186,Feature Request,Security,0,0,0,0,51.5,1,0,53.35205479452055,54.71074626865671,0,0.1427668881034534,2.0,Low,0.1427668881034534,0.0,0.1427668881034534,1,0,0.0713834440517267
GlobalFinance Corp,chat,2025-07-12 00:01:37,0,4,5,Basic,3797.15,8,0,AM_10,Security,59.06820583,33.27327019,Other,Analytics,1,0,1,1,73.3,0,0,53.43349056603773,54.57093791281373,0,1.142456999156997,0.0,Low,1.142456999156997,0.013458950201884253,5.7122849957849855,0,0,2.8830603982962613
InsightlySoft,email,2025-06-17 17:01:37,2,0,1,Basic,267.5,49,1,AM_18,"Integration,Analytics,Collaboration",43.7162654,28.05942355,Feature Request,Analytics,0,0,0,0,36.5,17,1,55.64358974358974,54.71074626865671,1,0.010035749779307298,1.0,Low,0.010035749779307298,0.0,0.010035749779307298,17,1,0.30501787488965365
InsightlySoft,chat,2025-06-19 14:01:37,3,1,3,Enterprise,2938.63,31,2,AM_9,"Analytics,Integration,Security",48.62506281,30.08415013,Performance,Integration,1,0,0,1,65.4,14,1,53.275252525252526,54.38695014662757,0,1.1102480574727693,1.0,Low,0.11024805747276936,0.01506024096385542,0.22049611494553872,14,1,0.44036853940048015
GlobalFinance Corp,email,2025-06-26 13:01:37,1,1,3,Basic,6108.75,13,1,AM_17,"Integration,Collaboration,Billing",46.39244072,36.51183424,Other,Collaboration,0,0,0,0,60.8,13,1,55.283884297520665,54.38695014662757,1,0.22918088397885403,1.0,Low,0.22918088397885403,0.0,0.45836176795770806,13,1,0.529180883978854
InsightlySoft,chat,2025-07-03 23:01:37,1,6,3,Basic,4356.03,8,0,AM_11,"Collaboration,Billing,Integration",63.89891737,39.40661726,Feature Request,Security,0,0,0,0,71.1,23,0,54.82280701754386,54.38695014662757,1,0.16342440041553633,0.0,Low,0.16342440041553633,0.0,1.1439708029087543,23,0,0.5719854014543772
InsightlySoft,web_form,2025-07-10 11:01:37,0,2,3,Basic,377.22,37,0,AM_8,Analytics,71.08699037,30.94167126,Feature Request,Integration,0,0,0,0,54.9,11,1,55.90837696335078,54.38695014662757,1,0.01415209544579551,0.0,Low,0.01415209544579551,0.0,0.04245628633738653,11,1,0.32122814316869325
GlobalFinance Corp,email,2025-06-21 03:01:37,1,7,5,Pro,8944.27,24,1,AM_9,"Billing,Security,Collaboration",54.70080974,36.2761561,Performance,Security,0,0,0,1,53.9,3,0,54.14031413612565,54.57093791281373,0,1.3355605819759435,1.0,Low,0.3355605819759435,0.018214936247723135,2.684484655807548,3,0,1.3786722003992202
InsightlySoft,web_form,2025-07-10 13:01:37,2,4,3,Pro,216.86,28,1,AM_19,"Analytics,Collaboration",54.9306624,32.10565257,Other,Integration,0,0,0,0,64.1,13,1,55.283884297520665,54.38695014662757,1,0.008135897933235815,1.0,Low,0.008135897933235815,0.0,0.04067948966617907,13,1,0.3203397448330895
InsightlySoft,web_form,2025-07-06 12:01:37,1,6,6,Pro,2441.91,4,1,AM_19,"Integration,Billing,Collaboration",34.08502548,39.5904011,Other,Integration,0,0,1,1,41.6,12,1,54.15106382978723,54.45521472392638,0,1.0916127018451898,1.0,Low,1.0916127018451898,0.023474178403755867,7.641288912916329,12,1,4.167592813265676
GlobalFinance Corp,email,2025-07-05 08:01:37,0,5,5,Enterprise,8701.94,16,0,AM_18,"Security,Analytics",43.81205082,34.13799559,Bug,Collaboration,0,0,1,1,52.6,8,1,53.45117370892019,54.57093791281373,0,1.3264691305964311,0.0,Low,1.3264691305964311,0.018656716417910446,7.958814783578587,8,0,4.016720824625114
GlobalFinance Corp,email,2025-06-25 11:01:37,2,1,2,Pro,5182.25,18,2,AM_5,"Security,Collaboration",56.85922059,27.23509306,Other,Billing,0,0,0,0,44.4,11,1,55.90837696335078,54.19294294294294,1,0.19442154876192613,2.0,Low,0.19442154876192613,0.0,0.38884309752385227,11,1,0.4944215487619261
InsightlySoft,web_form,2025-07-04 21:01:37,1,4,4,Enterprise,3426.08,4,1,AM_9,Billing,52.07120335,30.24217967,Performance,Security,0,0,0,1,64.3,21,0,55.03842592592592,53.43489425981873,1,1.1285356321640716,1.0,Low,0.12853563216407157,0.015313935681470138,0.6426781608203579,21,0,0.3519669517731192
