id,timestamp,location,likes,retweets,sentiment_score,sentiment_label,post_text,device_type,hashtags,user_followers
51,2025-04-30 01:03:59,"Berlin, Germany",107,138,0.69,Positive,Feeling super productive today! Crushing my to-do list.,MOBILE,,3913.0
52,2025-04-30 17:43:50,"Tokyo, Japan",346,162,-0.94,Negative,Trying out a new recipe tonight. Hope it turns out good!,mobile,,4051.0
53,2025-04-30 04:51:07,,380,15,-0.79,Negative,Proud of myself for stepping out of my comfort zone today.,Mobile,#CoffeeBreak,9532.0
54,2025-04-30 15:24:36,"Toronto, Canada",482,167,-0.99,Negative,Yoga in the park this morning was so refreshing. 🧘‍♀️,Tablet,#Foodie,3975.0
55,2025-04-30 10:47:11,"Paris, France",46,166,-0.67,Negative,Proud of myself for stepping out of my comfort zone today.,MOBILE,,562.0
56,2025-04-30 12:48:21,"Paris, France",147,123,0.98,Positive,Overthinking everything... need to chill. 🧘,Tablet,,3184.0
57,2025-04-30 15:13:53,"Berlin, Germany",246,86,-0.85,Negative,Why does my cat wake me up at 5am every day? 😂,Tablet ,#Foodie,8135.0
58,2025-04-30 00:41:27,"London, UK",66,3,0.73,Positive,Best workout session ever! Feeling strong. 💪 #Fitness,mobile,,3684.0
59,2025-04-30 00:21:46,,302,37,-0.28,Neutral,Trying out bullet journaling — loving it so far!,Mobile,#Traffic,3400.0
60,2025-04-30 14:40:51,"Tokyo, Japan",20,56,-0.39,Negative,Miss traveling so much. Dreaming of new adventures.,Tablet,#Traffic,1075.0
61,2025-04-30 00:23:56,"Tokyo, Japan",301,141,0.81,Positive,Met an inspiring entrepreneur today. Great conversation!,Tablet,#Rain,8722.0
62,2025-04-30 15:40:04,"Paris, France",400,38,0.61,Positive,Rainy days make me want to stay in bed all day. ☔,MOBILE,,6581.0
63,2025-04-30 10:40:05,"London, UK",251,76,0.8,Positive,Miss traveling so much. Dreaming of new adventures.,Tablet ,#Traffic,2335.0
64,2025-04-30 17:45:54,"Tokyo, Japan",114,133,0.34,Positive,"Life’s short, eat the cake. 🎂",Desktop,,8082.0
65,2025-04-30 11:49:04,"Paris, France",406,186,-0.78,Negative,Family BBQ today! Love days like this. 🍔🌭,,,5946.0
66,2025-04-30 04:03:50,"Tokyo, Japan",375,45,-0.08,Neutral,Concert tonight! So pumped to see my favorite band live!,Tablet ,#Fitness,2186.0
67,2025-04-30 03:14:06,"New York, USA",99,71,-0.74,Negative,Any tips for staying focused when working from home?,Desktop,,630.0
68,2025-04-30 03:18:52,"Paris, France",146,29,0.6,Positive,Nature walks clear my mind like nothing else.,mobile,,9365.0
69,2025-04-30 01:53:42,"Berlin, Germany",83,112,-0.92,Negative,"Some days are tough, but we keep moving forward. 🙌",MOBILE,#Rain,3999.0
70,2025-04-30 06:18:48,"Paris, France",343,13,0.84,Positive,Late night coding sessions are both a curse and a blessing. 💻,Desktop,,5600.0
71,2025-04-30 08:07:50,"New York, USA",214,149,0.72,Positive,Woke up to the sound of rain. So peaceful. 🌧️,mobile,#CoffeeBreak,1210.0
72,2025-04-30 06:22:49,"Sydney, Australia",82,109,0.82,Positive,Trying out a new recipe tonight. Hope it turns out good!,Mobile,#MorningVibes,6423.0
73,2025-04-30 07:58:39,"Toronto, Canada",425,18,0.61,Positive,Late night coding sessions are both a curse and a blessing. 💻,Desktop,#TuesdayFeeling,6304.0
74,2025-04-30 06:23:38,,467,172,0.93,Positive,Concert tonight! So pumped to see my favorite band live!,Desktop,#TuesdayFeeling,9570.0
75,2025-04-30 11:51:01,"São Paulo, Brazil",62,72,-0.39,Negative,Late night coding sessions are both a curse and a blessing. 💻,Des ktop,#Rain,647.0
76,2025-04-30 05:22:07,"New York, USA",374,120,-0.44,Negative,Finally booked my vacation! Counting down the days. ✈️,Tablet ,#Rain,1315.0
77,2025-04-30 06:13:20,"Tokyo, Japan",430,141,-0.56,Negative,Concert tonight! So pumped to see my favorite band live!,Tablet,#Rain,9062.0
78,2025-04-30 17:08:44,"London, UK",436,60,-0.86,Negative,Miss traveling so much. Dreaming of new adventures.,Des ktop,#MorningVibes,7166.0
79,2025-04-30 17:09:23,"Tokyo, Japan",464,29,-0.91,Negative,When did it get so cold?! 🥶 Time for sweaters!,Desktop,#Foodie,977.0
80,2025-04-30 01:50:36,"Paris, France",160,119,-0.43,Negative,New blog post is up! Check it out and let me know your thoughts.,mobile,#WorkLife,9178.0
81,2025-04-30 13:08:39,,141,52,-0.41,Negative,Woke up to the sound of rain. So peaceful. 🌧️,Tablet ,#Fitness,3991.0
82,2025-04-30 01:44:45,"New York, USA",442,77,0.49,Positive,When life gives you lemons... make margaritas. 🍋🍹,,#TuesdayFeeling,2616.0
83,2025-04-30 00:59:32,"Paris, France",195,67,0.75,Positive,Can't believe how beautiful the sunrise was today! 🌅,Desktop,#Rain,4925.0
84,2025-04-30 14:59:54,"Berlin, Germany",1,104,-0.34,Negative,"Monday motivation: Start where you are, use what you have.",Desktop,#MorningVibes,3490.0
85,2025-04-30 03:06:35,"Sydney, Australia",85,168,0.98,Positive,Huge thanks to everyone who made today unforgettable!,Des ktop,#Rain,5152.0
86,2025-04-30 14:17:17,"Toronto, Canada",254,182,0.06,Neutral,Trying out bullet journaling — loving it so far!,Des ktop,,4441.0
87,2025-04-30 01:39:32,,61,112,-0.43,Negative,Concert tonight! So pumped to see my favorite band live!,Tablet,#Traffic,6349.0
88,2025-04-30 06:43:29,"Tokyo, Japan",267,34,-0.46,Negative,Late night thoughts: How amazing is the universe?,Mobile,#Fitness,7304.0
89,2025-04-30 08:27:58,"Sydney, Australia",493,49,0.15,Neutral,Feeling grateful for the little things today. 🌼,Tablet ,,1109.0
90,2025-04-30 02:45:04,"London, UK",148,68,-0.5,Negative,Huge thanks to everyone who made today unforgettable!,MOBILE,,6882.0
91,2025-04-30 17:40:16,"São Paulo, Brazil",356,194,-0.02,Neutral,Sunsets are proof that endings can be beautiful too. 🌇,Mobile,#WorkLife,8661.0
92,2025-04-30 07:37:15,,200,188,-0.93,Negative,Couldn't resist buying new plants today. 🌱,Des ktop,,3960.0
93,2025-04-30 08:40:12,"Sydney, Australia",34,64,-0.95,Negative,Huge thanks to everyone who made today unforgettable!,Desktop,#MorningVibes,8326.0
94,2025-04-30 10:23:55,,342,174,-0.84,Negative,Overthinking everything... need to chill. 🧘,Tablet,#Rain,7457.0
95,2025-04-30 03:08:49,"Tokyo, Japan",437,75,-0.07,Neutral,New blog post is up! Check it out and let me know your thoughts.,mobile,#Foodie,799.0
96,2025-04-30 07:42:26,"London, UK",14,104,-0.32,Negative,Couldn't resist buying new plants today. 🌱,Desktop,#CoffeeBreak,2522.0
97,2025-04-30 15:11:04,"Sydney, Australia",307,92,-0.66,Negative,Finally booked my vacation! Counting down the days. ✈️,Desktop,#Rain,6458.0
98,2025-04-30 10:07:41,"Toronto, Canada",20,50,-0.11,Neutral,Sunsets are proof that endings can be beautiful too. 🌇,MOBILE,#Fitness,8614.0
99,2025-04-30 08:20:25,"New York, USA",156,178,-0.53,Negative,Any tips for staying focused when working from home?,,#WorkLife,1943.0
100,2025-04-30 07:32:40,"Tokyo, Japan",454,91,-0.79,Negative,"Some days are tough, but we keep moving forward. 🙌",Desktop,#Rain,9319.0
1,2025-04-26 14:11:28,"London, UK",405,75,-0.02,Neutral,Dogs make everything better. 🐶❤️,,#Traffic,6832.0
2,2025-04-26 04:48:30,"Toronto, Canada",341,193,-0.46,Negative,Brainstorming ideas for my next big project!,Des ktop,,7850.0
3,2025-04-26 00:40:55,"Tokyo, Japan",346,182,0.97,Positive,Just got my promotion!! 🎉 Hard work pays off.,Desktop,#Foodie,6681.0
4,2025-04-26 00:42:21,"Toronto, Canada",71,86,-0.19,Neutral,Miss traveling so much. Dreaming of new adventures.,mobile,#MorningVibes,7885.0
5,2025-04-26 16:45:47,"Sydney, Australia",213,152,-0.99,Negative,Made a vision board today. Feeling super motivated!,Mobile,#Traffic,5065.0
6,2025-04-26 05:39:38,"Sydney, Australia",60,11,0.21,Neutral,"Self-care Sunday: face masks, tea, and zero responsibilities.",Desktop,#CoffeeBreak,2301.0
7,2025-04-26 05:28:12,"Berlin, Germany",282,135,-0.52,Negative,Finally booked my vacation! Counting down the days. ✈️,Tablet ,#WorkLife,1562.0
8,2025-04-26 03:25:16,"Berlin, Germany",361,192,-0.1,Neutral,New blog post is up! Check it out and let me know your thoughts.,Desktop,#TuesdayFeeling,8562.0
9,2025-04-26 15:47:12,"Paris, France",108,98,-0.61,Negative,Best workout session ever! Feeling strong. 💪 #Fitness,,#Foodie,1175.0
10,2025-04-26 05:39:49,,290,175,-0.44,Negative,When life gives you lemons... make margaritas. 🍋🍹,Tablet,,9417.0
11,2025-04-26 00:31:37,"Tokyo, Japan",311,176,0.03,Neutral,"Monday motivation: Start where you are, use what you have.",mobile,#MorningVibes,4187.0
12,2025-04-26 00:36:07,"Berlin, Germany",485,48,-0.98,Negative,Best workout session ever! Feeling strong. 💪 #Fitness,MOBILE,#CoffeeBreak,4588.0
13,2025-04-26 06:42:20,"Berlin, Germany",189,135,-0.93,Negative,Best pizza I've ever had. Hands down. 🍕,Desktop,,2129.0
14,2025-04-26 12:24:01,"New York, USA",379,96,-0.32,Negative,Any Netflix recommendations for tonight? 📺,MOBILE,#TuesdayFeeling,9832.0
15,2025-04-26 08:07:15,"Tokyo, Japan",340,176,-0.56,Negative,Trying out bullet journaling — loving it so far!,,#Traffic,5740.0
16,2025-04-26 02:58:36,"Sydney, Australia",105,106,-0.91,Negative,Proud of myself for stepping out of my comfort zone today.,Desktop,#Fitness,549.0
17,2025-04-26 07:02:13,"New York, USA",232,8,0.63,Positive,Late night coding sessions are both a curse and a blessing. 💻,mobile,#CoffeeBreak,3788.0
18,2025-04-26 12:20:13,"São Paulo, Brazil",304,40,0.64,Positive,Just got my promotion!! 🎉 Hard work pays off.,Desktop,,428.0
19,2025-04-26 15:44:24,"New York, USA",276,50,0.76,Positive,Trying out bullet journaling — loving it so far!,Tablet,,2937.0
20,2025-04-26 10:56:36,"New York, USA",182,40,-0.94,Negative,Feeling grateful for the little things today. 🌼,Tablet ,,5104.0
21,2025-04-26 12:58:30,"Sydney, Australia",191,10,-0.91,Negative,Sending positive vibes to everyone today. ✨,Desktop,#Traffic,7620.0
22,2025-04-26 04:35:14,"São Paulo, Brazil",394,76,0.86,Positive,Catching up with old friends always feels like no time passed.,Tablet ,,8630.0
23,2025-04-26 15:00:22,"Toronto, Canada",44,0,-0.22,Neutral,Met an inspiring entrepreneur today. Great conversation!,Desktop,#MorningVibes,8480.0
24,2025-04-26 12:03:28,"Paris, France",18,75,0.76,Positive,Sunsets are proof that endings can be beautiful too. 🌇,Tablet ,#Fitness,1871.0
25,2025-04-26 08:46:11,"London, UK",444,108,0.22,Neutral,Miss traveling so much. Dreaming of new adventures.,Tablet ,,5427.0
26,2025-04-26 15:40:58,"Sydney, Australia",239,160,0.65,Positive,Woke up to the sound of rain. So peaceful. 🌧️,Tablet ,#CoffeeBreak,2556.0
27,2025-04-26 09:25:01,"São Paulo, Brazil",102,196,-1.0,Negative,Best workout session ever! Feeling strong. 💪 #Fitness,Desktop,,5336.0
28,2025-04-26 12:23:34,"Tokyo, Japan",346,173,-0.9,Negative,"Life’s short, eat the cake. 🎂",Mobile,,8248.0
29,2025-04-26 05:22:52,"Sydney, Australia",492,174,-0.88,Negative,Learning a new language is so challenging yet rewarding!,Desktop,#WorkLife,678.0
30,2025-04-26 10:36:49,"São Paulo, Brazil",174,83,0.37,Positive,Miss traveling so much. Dreaming of new adventures.,mobile,,8859.0
31,2025-04-26 11:37:12,"Berlin, Germany",449,67,-0.23,Neutral,"Sometimes you win, sometimes you learn. 💬",MOBILE,,5018.0
32,2025-04-26 15:23:25,"Tokyo, Japan",126,163,-0.26,Neutral,"Sometimes you win, sometimes you learn. 💬",,#Foodie,4913.0
33,2025-04-26 01:46:36,"Berlin, Germany",146,155,0.1,Neutral,Reading an amazing book right now. Totally recommend!,Tablet ,,3099.0
34,2025-04-26 17:14:17,"Paris, France",112,75,-0.84,Negative,Brainstorming ideas for my next big project!,Desktop,#CoffeeBreak,5920.0
35,2025-04-26 04:03:56,"Sydney, Australia",142,40,0.88,Positive,Learning a new language is so challenging yet rewarding!,MOBILE,#Traffic,4369.0
36,2025-04-26 10:39:35,"Sydney, Australia",446,28,0.36,Positive,Catching up with old friends always feels like no time passed.,Desktop,#TuesdayFeeling,979.0
37,2025-04-26 15:46:19,"London, UK",449,50,0.19,Neutral,Trying out bullet journaling — loving it so far!,mobile,,2063.0
38,2025-04-26 15:47:32,"Toronto, Canada",265,141,0.27,Neutral,Feeling super productive today! Crushing my to-do list.,Tablet ,#WorkLife,985.0
39,2025-04-26 15:51:11,"Tokyo, Japan",117,120,-0.69,Negative,Reading an amazing book right now. Totally recommend!,mobile,#Traffic,6804.0
40,2025-04-26 17:58:16,"Berlin, Germany",258,83,0.28,Neutral,"Some days are tough, but we keep moving forward. 🙌",MOBILE,#Foodie,1424.0
41,2025-04-26 08:52:34,"Paris, France",116,1,0.06,Neutral,Just finished my first marathon! 🏃‍♂️🏅,Tablet,#Traffic,1050.0
42,2025-04-26 00:05:08,"Berlin, Germany",386,143,0.98,Positive,Just got my promotion!! 🎉 Hard work pays off.,mobile,#Foodie,9541.0
43,2025-04-26 13:55:01,"Tokyo, Japan",257,80,0.39,Positive,"Self-care Sunday: face masks, tea, and zero responsibilities.",Desktop,#Foodie,7205.0
44,2025-04-26 11:31:56,"Toronto, Canada",267,162,-0.1,Neutral,When life gives you lemons... make margaritas. 🍋🍹,Desktop,#TuesdayFeeling,6380.0
45,2025-04-26 00:05:05,"New York, USA",310,44,-0.2,Neutral,Why does my cat wake me up at 5am every day? 😂,mobile,#Traffic,330.0
46,2025-04-26 16:14:18,"Paris, France",356,61,0.12,Neutral,This weather makes me so happy! ☀️,,#CoffeeBreak,393.0
47,2025-04-26 12:19:11,"New York, USA",222,152,0.46,Positive,Just finished my first marathon! 🏃‍♂️🏅,mobile,#CoffeeBreak,5741.0
48,2025-04-26 05:40:53,"Tokyo, Japan",293,27,-0.23,Neutral,Trying out a new recipe tonight. Hope it turns out good!,Desktop,,9744.0
49,2025-04-26 05:34:21,"Tokyo, Japan",106,145,-0.19,Neutral,Rainy days make me want to stay in bed all day. ☔,Mobile,#Fitness,4864.0
50,2025-04-26 08:17:59,,428,118,0.09,Neutral,When did it get so cold?! 🥶 Time for sweaters!,,#Traffic,7205.0
51,2025-04-26 16:09:54,"Tokyo, Japan",485,121,0.18,Neutral,Miss traveling so much. Dreaming of new adventures.,Des ktop,#Traffic,3187.0
52,2025-04-26 03:00:05,"Toronto, Canada",363,97,-0.23,Neutral,Coffee is life. Don't talk to me before my second cup. ☕,mobile,#CoffeeBreak,2249.0
53,2025-04-26 03:50:40,"New York, USA",194,155,0.16,Neutral,Met an inspiring entrepreneur today. Great conversation!,,#Foodie,2117.0
54,2025-04-26 06:40:24,"New York, USA",40,62,-0.8,Negative,Concert tonight! So pumped to see my favorite band live!,Tablet ,,896.0
55,2025-04-26 10:48:43,"New York, USA",74,47,-0.98,Negative,"Sometimes you win, sometimes you learn. 💬",Desktop,,423.0
56,2025-04-26 00:52:41,"London, UK",312,117,0.41,Positive,Learning a new language is so challenging yet rewarding!,Des ktop,#WorkLife,2124.0
57,2025-04-26 09:57:46,"Sydney, Australia",416,151,-0.25,Neutral,Trying out bullet journaling — loving it so far!,Tablet,#CoffeeBreak,252.0
58,2025-04-26 05:28:53,"Toronto, Canada",439,155,-0.14,Neutral,"Sometimes you win, sometimes you learn. 💬",Desktop,,8624.0
59,2025-04-26 04:54:53,"Tokyo, Japan",195,164,0.78,Positive,Learning a new language is so challenging yet rewarding!,Desktop,,2028.0
60,2025-04-26 05:08:47,"London, UK",192,46,-0.69,Negative,Trying out a new recipe tonight. Hope it turns out good!,Des ktop,#CoffeeBreak,3372.0
61,2025-04-26 14:09:44,"Sydney, Australia",156,187,-0.24,Neutral,Feeling super productive today! Crushing my to-do list.,mobile,#Traffic,6813.0
62,2025-04-26 05:22:36,"Tokyo, Japan",418,170,-0.23,Neutral,Stuck in traffic again... seriously?! 🚗🚦,,#TuesdayFeeling,3502.0
63,2025-04-26 12:31:42,"Berlin, Germany",474,125,0.19,Neutral,Miss traveling so much. Dreaming of new adventures.,mobile,#MorningVibes,308.0
64,2025-04-26 12:13:36,"London, UK",368,37,0.69,Positive,Is it Friday yet? Need the weekend desperately. 😩,Des ktop,#Foodie,1575.0
65,2025-04-26 14:11:27,,391,161,0.68,Positive,Rainy days make me want to stay in bed all day. ☔,Desktop,#Fitness,3887.0
66,2025-04-26 08:18:53,"Sydney, Australia",439,64,-0.79,Negative,Woke up to the sound of rain. So peaceful. 🌧️,Des ktop,#MorningVibes,1735.0
67,2025-04-26 14:48:12,"Tokyo, Japan",112,108,0.94,Positive,Stuck in traffic again... seriously?! 🚗🚦,Tablet ,#Traffic,5223.0
68,2025-04-26 07:45:18,"London, UK",413,119,0.95,Positive,Trying out a new recipe tonight. Hope it turns out good!,Mobile,#MorningVibes,2367.0
69,2025-04-26 12:04:33,"Tokyo, Japan",66,74,-0.73,Negative,Miss traveling so much. Dreaming of new adventures.,MOBILE,#TuesdayFeeling,4495.0
70,2025-04-26 15:59:31,"London, UK",153,154,-0.58,Negative,Made a vision board today. Feeling super motivated!,MOBILE,#Foodie,1965.0
71,2025-04-26 07:17:45,"Toronto, Canada",362,191,-0.17,Neutral,Catching up with old friends always feels like no time passed.,Tablet ,#WorkLife,7935.0
72,2025-04-26 14:33:42,"Toronto, Canada",50,49,-0.37,Negative,Brainstorming ideas for my next big project!,Tablet,#Rain,2271.0
73,2025-04-26 12:40:24,"New York, USA",124,142,-0.02,Neutral,Late night coding sessions are both a curse and a blessing. 💻,Desktop,#WorkLife,9778.0
74,2025-04-26 08:47:12,"Berlin, Germany",425,121,-0.77,Negative,Family BBQ today! Love days like this. 🍔🌭,Desktop,#Traffic,572.0
75,2025-04-26 15:42:09,"Tokyo, Japan",169,123,-0.37,Negative,Trying out bullet journaling — loving it so far!,Des ktop,#Rain,6838.0
76,2025-04-26 08:01:20,"New York, USA",86,133,0.21,Neutral,Rainy days make me want to stay in bed all day. ☔,Tablet ,,5248.0
77,2025-04-26 00:13:30,,200,112,-0.82,Negative,Proud of myself for stepping out of my comfort zone today.,mobile,,5642.0
78,2025-04-26 09:26:59,,58,174,-0.7,Negative,Any tips for staying focused when working from home?,Desktop,#WorkLife,4172.0
79,2025-04-26 08:46:23,"Paris, France",400,108,0.94,Positive,"Sometimes you win, sometimes you learn. 💬",Desktop,#Foodie,9247.0
80,2025-04-26 16:14:22,"New York, USA",277,67,0.96,Positive,Can't believe how beautiful the sunrise was today! 🌅,Tablet,,7788.0
81,2025-04-26 15:30:28,"Berlin, Germany",488,48,0.06,Neutral,Late night coding sessions are both a curse and a blessing. 💻,Desktop,#TuesdayFeeling,5353.0
82,2025-04-26 04:23:07,"Paris, France",364,85,-0.51,Negative,Just got my promotion!! 🎉 Hard work pays off.,Mobile,,3748.0
83,2025-04-26 10:01:17,"Toronto, Canada",342,178,-0.29,Neutral,When life gives you lemons... make margaritas. 🍋🍹,mobile,#Rain,7621.0
84,2025-04-26 08:05:10,"Berlin, Germany",353,159,0.42,Positive,Huge thanks to everyone who made today unforgettable!,Des ktop,#TuesdayFeeling,5278.0
85,2025-04-26 02:09:39,"Berlin, Germany",249,84,-0.32,Negative,Proud of myself for stepping out of my comfort zone today.,Mobile,#Rain,6709.0
86,2025-04-26 07:30:23,"New York, USA",491,20,0.93,Positive,Sunsets are proof that endings can be beautiful too. 🌇,,#MorningVibes,1589.0
87,2025-04-26 14:24:50,"Sydney, Australia",358,67,-0.31,Negative,Best pizza I've ever had. Hands down. 🍕,,#CoffeeBreak,7574.0
88,2025-04-26 17:18:02,"Paris, France",91,190,-0.72,Negative,Made a vision board today. Feeling super motivated!,Mobile,#CoffeeBreak,7545.0
89,2025-04-26 06:02:36,,482,140,0.25,Neutral,Nature walks clear my mind like nothing else.,Des ktop,,6052.0
90,2025-04-26 13:01:58,"Berlin, Germany",138,178,0.56,Positive,Is it Friday yet? Need the weekend desperately. 😩,Desktop,,3733.0
91,2025-04-26 00:02:23,"Paris, France",98,81,0.25,Neutral,Yoga in the park this morning was so refreshing. 🧘‍♀️,Tablet ,,8652.0
