user_id,temperature_out,humidity_out,avg_daily_usage,has_solar,home_size,day_of_week,month,work_from_home_days,region,energy_contract,num_children,device_count,energy_consumption,high_usage_flag
user_426,19.3,76.0,4.9,0,96.8,Mon,Aug,6,south,variable,1,5,16.77,0
user_189,23.1,49.3,6.4,0,179.2,Tue,May,7,east,fixed,1,8,33.61,1
user_306,32.7,22.8,2.5,1,143.1,Mon,Feb,7,west,fixed,2,8,18.65,0
user_450,19.3,67.0,2.0,0,82.8,Tue,Jul,6,south,fixed,0,4,24.56,0
user_288,24.9,33.9,6.6,0,138.0,Sat,Aug,1,east,green,0,8,26.01,0
user_39,25.8,82.4,7.2,1,132.5,Tue,Dec,2,north,variable,3,6,21.29,0
user_173,15.1,43.8,6.9,1,126.5,Sat,Sep,0,north,variable,0,5,18.55,0
user_115,22.3,53.9,4.7,0,158.6,Mon,Dec,7,north,fixed,0,9,32.41,1
user_314,30.7,29.3,4.4,0,130.1,Tue,Feb,1,west,fixed,2,4,18.49,0
user_177,28.9,80.9,7.4,0,94.9,Sat,Apr,3,south,green,1,5,25.02,0
user_423,20.2,35.0,7.8,0,109.8,Sat,Jan,0,north,fixed,2,5,26.04,0
user_86,25.1,65.2,3.0,0,124.1,Fri,Aug,4,north,variable,2,7,25.12,0
user_446,23.3,63.0,3.8,0,124.7,Wed,Dec,6,east,variable,1,7,26.48,1
user_459,29.4,61.6,2.3,0,95.8,Sun,Sep,6,north,variable,0,6,16.06,0
user_376,14.6,72.2,5.4,0,108.0,Sat,Dec,1,north,fixed,1,4,23.32,0
user_338,16.5,44.5,3.8,0,51.3,Fri,Oct,7,west,fixed,0,4,22.39,0
user_39,32.2,71.5,2.8,0,128.4,Tue,Oct,0,north,green,0,6,15.86,0
user_4,16.0,32.6,6.0,0,67.0,Tue,May,4,west,variable,3,5,22.54,0
user_401,32.1,62.8,2.2,1,111.0,Sat,Jul,6,east,fixed,1,12,24.84,0
user_186,22.5,43.9,6.4,0,117.9,Sun,Aug,4,east,green,0,7,23.95,0
user_203,26.2,78.2,4.1,1,140.6,Sun,Apr,0,east,fixed,1,3,9.56,0
user_294,22.3,32.0,5.4,1,95.5,Wed,Jul,7,north,variable,0,6,17.55,0
user_431,18.0,33.5,7.8,1,130.7,Tue,Jun,7,north,variable,0,10,19.44,0
user_291,23.3,31.3,3.6,0,141.2,Mon,Jul,0,west,fixed,1,7,10.1,0
user_436,18.8,61.3,3.0,0,116.5,Wed,Mar,6,north,fixed,2,8,27.99,1
user_367,19.6,60.6,1.1,0,150.2,Mon,Apr,4,north,green,0,7,17.71,0
user_175,25.6,53.1,2.4,0,122.7,Thu,Oct,6,north,fixed,1,5,25.12,0
user_470,12.4,88.3,7.9,0,137.6,Mon,Aug,3,east,fixed,2,8,33.94,1
user_17,18.3,35.7,3.4,0,155.2,Sat,Mar,1,north,variable,2,5,31.37,1
user_42,14.0,24.4,4.8,1,183.8,Wed,Dec,7,north,fixed,0,7,29.11,1
user_383,20.2,80.0,2.7,0,140.4,Thu,Jan,7,west,fixed,1,11,34.13,1
user_335,32.8,43.3,5.0,1,102.6,Sat,Oct,4,north,fixed,3,9,27.06,1
user_405,18.2,53.9,6.3,1,110.8,Tue,Mar,7,north,green,3,8,30.75,1
user_54,21.6,48.4,5.0,1,112.4,Thu,Aug,0,west,fixed,3,6,12.14,0
user_388,19.6,25.3,6.5,0,127.8,Tue,Jul,7,west,fixed,1,8,32.67,1
user_187,20.9,52.7,3.6,0,126.9,Sat,Jul,6,north,variable,0,7,21.07,0
user_14,20.6,36.8,4.3,0,161.2,Mon,Mar,2,west,variable,0,7,18.29,0
user_169,21.7,44.3,5.9,1,124.9,Mon,Feb,7,north,fixed,2,7,21.53,0
user_197,17.4,35.1,5.8,0,143.1,Sun,May,1,west,green,0,4,14.96,0
user_152,24.7,64.1,1.6,0,113.6,Mon,Sep,5,south,fixed,1,8,16.88,0
user_386,15.1,46.0,3.6,0,149.2,Tue,Nov,0,west,green,1,4,11.94,0
user_293,29.4,79.4,7.8,1,156.8,Thu,Dec,2,north,green,1,3,13.75,0
user_357,27.5,38.4,3.7,0,107.9,Fri,Jul,2,south,variable,1,6,22.31,0
user_83,24.6,43.2,1.3,0,50.0,Thu,Nov,0,south,variable,3,4,8.63,0
user_219,22.5,80.6,4.0,0,136.4,Sun,Jul,1,south,green,2,8,18.47,0
user_86,16.7,75.7,4.5,0,133.5,Thu,May,0,north,variable,0,3,18.12,0
user_291,26.0,79.6,2.8,0,153.1,Fri,Nov,1,south,variable,1,5,12.6,0
user_495,10.3,43.4,5.6,1,95.2,Sat,Sep,1,north,fixed,2,7,15.69,0
user_214,24.6,88.4,7.8,0,94.8,Tue,Oct,6,north,fixed,0,4,32.15,1
user_374,19.8,52.2,6.4,1,50.0,Tue,Sep,1,east,green,1,2,12.51,0
user_476,27.3,65.7,3.7,0,146.2,Tue,Nov,5,east,variable,0,7,31.63,1
user_477,25.8,43.8,7.4,0,50.0,Thu,Feb,2,north,fixed,1,3,14.86,0
user_428,13.9,80.1,4.8,0,102.9,Sat,Mar,5,west,fixed,0,5,28.59,1
user_73,17.3,22.7,4.0,0,147.5,Sat,Sep,5,east,variable,0,5,23.84,0
user_227,8.7,43.2,7.8,0,149.6,Thu,Apr,4,north,variable,2,7,38.91,1
user_28,15.9,47.5,4.3,0,96.0,Wed,May,5,north,variable,0,7,32.49,1
user_493,17.9,83.8,6.5,0,120.4,Sat,Jan,7,south,fixed,1,4,29.55,1
user_202,14.0,79.3,6.4,0,112.6,Tue,Jun,6,east,variable,0,8,26.33,0
user_454,21.5,59.6,2.2,0,117.8,Tue,Jan,7,south,green,0,7,22.73,0
user_76,17.2,75.2,3.9,1,114.5,Wed,May,6,south,green,0,8,18.22,0
user_191,30.3,36.9,3.2,1,118.8,Fri,Jan,2,east,green,1,5,8.58,0
user_320,21.8,58.7,6.9,1,126.0,Wed,Apr,7,east,green,1,9,13.96,0
user_424,30.0,86.7,3.4,0,104.8,Fri,Apr,6,west,fixed,1,6,23.53,0
user_166,23.7,34.0,7.6,1,118.2,Wed,Oct,6,south,green,1,4,11.07,0
user_224,22.9,47.6,6.3,0,107.9,Tue,Aug,3,east,fixed,0,5,23.23,0
user_258,14.1,46.3,6.8,0,123.1,Sat,Sep,7,south,fixed,3,10,39.32,1
user_25,34.1,22.7,6.6,1,167.8,Sat,Feb,6,east,variable,0,12,30.35,1
user_443,15.5,89.3,7.0,0,131.6,Sat,Nov,4,south,variable,2,9,33.91,1
user_280,19.9,88.9,5.4,1,133.7,Mon,Mar,1,east,fixed,2,5,17.22,0
user_418,19.3,45.5,3.9,0,133.2,Thu,Apr,5,north,green,1,8,19.15,0
user_366,13.6,72.1,2.1,0,74.4,Mon,Jan,5,east,variable,2,6,18.17,0
user_280,13.6,43.0,6.6,1,110.1,Mon,Sep,4,west,variable,1,5,22.12,0
user_366,23.8,83.8,6.6,0,70.2,Wed,Feb,1,north,green,0,1,12.7,0
user_46,14.8,22.2,2.7,0,157.0,Wed,Feb,1,west,fixed,1,10,17.51,0
user_173,18.7,27.2,3.3,1,122.8,Mon,Jan,4,east,fixed,0,6,10.62,0
user_196,17.8,36.7,1.7,0,107.3,Sat,Dec,0,west,fixed,0,2,5.0,0
user_145,29.2,38.9,4.1,0,100.6,Mon,Oct,0,south,green,1,2,14.43,0
user_78,14.6,36.3,5.8,0,114.4,Thu,Mar,1,north,variable,2,2,15.7,0
user_101,24.2,83.2,5.7,0,84.1,Thu,Oct,5,south,fixed,1,5,27.77,1
user_177,18.2,37.9,6.5,0,117.1,Tue,Jul,2,south,fixed,1,3,28.64,1
user_147,14.6,78.1,6.5,1,86.0,Sun,Nov,3,west,green,1,5,22.57,0
user_21,23.2,61.8,4.8,0,86.0,Tue,Sep,7,south,variable,2,11,29.6,1
user_114,14.1,57.4,5.3,0,118.1,Thu,Nov,3,west,variable,1,5,18.27,0
user_309,19.3,43.7,1.8,1,112.0,Fri,Nov,5,west,fixed,0,10,15.48,0
user_144,13.6,27.5,3.5,0,132.3,Thu,Oct,7,west,fixed,0,10,26.96,1
user_62,17.0,49.6,3.4,0,94.9,Sun,Oct,5,north,fixed,1,7,18.8,0
user_250,17.0,32.9,5.1,0,83.0,Fri,Apr,3,north,variable,0,4,19.41,0
user_215,22.5,21.6,6.3,0,112.2,Sun,Jun,1,north,variable,0,3,17.33,0
user_345,16.8,60.4,7.3,0,181.4,Sat,Jul,4,north,variable,1,10,37.28,1
user_119,15.7,72.2,1.3,1,163.1,Sat,Jun,2,north,variable,0,5,9.14,0
user_314,21.9,80.5,7.4,1,238.3,Wed,Jul,5,north,variable,0,11,34.42,1
user_442,28.6,27.7,4.1,0,94.2,Sun,Feb,4,west,fixed,0,7,22.6,0
user_466,27.0,70.8,3.3,0,157.9,Thu,Apr,1,north,green,0,7,21.07,0
user_234,19.4,30.9,7.7,0,111.1,Sat,May,0,east,fixed,2,6,28.12,1
user_364,16.3,50.3,6.9,1,113.7,Fri,Jan,4,east,variable,0,4,18.05,0
user_385,14.0,48.8,5.5,0,115.6,Sun,Aug,1,south,fixed,1,2,17.99,0
user_31,16.1,74.9,4.8,0,112.7,Fri,Sep,5,east,variable,0,4,20.24,0
user_301,24.5,83.2,3.4,1,160.6,Fri,Jan,7,east,variable,0,11,25.57,0
user_42,21.9,23.5,2.3,1,124.2,Mon,Sep,4,north,green,0,4,11.76,0
user_90,32.3,64.1,1.8,0,190.4,Thu,Apr,7,south,fixed,3,12,24.48,0
user_497,18.4,75.5,2.4,1,137.1,Sun,Sep,3,west,fixed,0,5,9.56,0
user_15,27.3,30.0,2.0,0,125.6,Mon,Feb,0,west,variable,0,2,5.49,0
user_119,26.8,78.3,7.3,0,127.7,Sat,Oct,1,east,fixed,2,6,23.34,0
user_293,15.3,68.6,7.8,1,100.4,Sat,Aug,0,south,fixed,2,2,22.57,0
user_379,12.5,73.0,3.4,0,131.5,Wed,Jun,5,north,variable,1,5,26.15,0
user_277,22.7,21.3,5.3,0,110.1,Fri,Oct,0,east,fixed,1,5,20.14,0
user_53,22.1,49.8,1.7,0,125.0,Sat,Apr,7,west,green,0,7,19.5,0
user_441,26.7,55.3,3.8,0,102.0,Sat,Jun,1,west,fixed,1,7,10.43,0
user_98,24.2,62.5,1.6,0,90.3,Wed,Oct,7,north,fixed,1,10,16.68,0
user_148,20.3,84.8,3.0,1,105.0,Sat,Jul,3,south,green,0,2,9.5,0
user_391,19.9,67.1,3.6,0,123.5,Sun,Sep,2,north,variable,0,3,18.07,0
user_284,18.5,25.5,1.7,1,85.8,Thu,Apr,7,south,variable,1,6,23.22,0
user_26,25.0,26.5,7.1,1,124.4,Tue,Jun,2,west,variable,0,4,11.81,0
user_130,23.6,28.7,6.0,0,150.2,Tue,Jan,3,north,green,0,5,22.44,0
user_283,27.5,48.5,3.0,1,135.4,Sat,Feb,2,north,green,4,10,25.69,0
user_36,32.8,87.0,3.3,0,100.2,Sun,Mar,3,east,fixed,0,10,19.65,0
user_471,12.5,42.6,4.8,0,144.5,Sat,Jun,0,south,variable,3,9,23.0,0
user_104,17.5,22.2,6.0,0,152.3,Wed,Jul,6,north,fixed,2,8,28.63,1
user_158,18.7,63.0,7.8,1,103.3,Fri,Jul,3,east,fixed,1,11,17.41,0
user_331,25.2,31.2,4.4,1,71.6,Mon,Sep,1,east,variable,3,2,18.05,0
user_317,21.6,72.6,1.0,0,134.9,Thu,Apr,7,north,variable,1,6,23.05,0
user_202,22.6,26.6,6.2,1,119.6,Tue,Oct,2,west,fixed,2,3,8.07,0
user_163,20.1,86.5,6.9,1,77.9,Sat,Jun,4,west,variable,1,5,19.05,0
user_434,15.8,74.2,2.1,0,53.2,Tue,Jan,1,west,variable,1,4,10.61,0
user_469,18.5,89.5,2.4,0,113.0,Mon,Mar,1,south,variable,0,6,16.24,0
user_217,19.9,45.5,7.2,1,158.6,Wed,Jun,0,south,green,2,10,23.17,0
user_344,27.1,84.2,3.2,1,179.4,Fri,Dec,2,west,variable,1,9,20.08,0
user_471,16.4,48.8,3.7,0,178.4,Tue,Mar,7,north,variable,0,8,27.15,1
user_233,23.4,49.3,1.3,0,122.6,Fri,Mar,4,west,variable,0,4,15.19,0
user_382,25.5,44.0,5.4,0,155.0,Wed,Oct,1,north,green,2,5,18.2,0
user_127,24.0,27.7,2.6,0,130.3,Sat,May,5,east,variable,0,8,25.78,0
user_437,25.0,33.2,5.0,1,127.6,Tue,May,1,east,green,2,2,11.12,0
user_294,25.0,51.6,6.3,0,140.7,Thu,Jan,4,west,fixed,1,5,24.27,0
user_173,17.7,45.5,1.1,0,112.5,Fri,Jun,0,east,green,4,2,9.69,0
user_314,25.0,73.3,3.7,0,122.5,Thu,Apr,6,west,green,1,9,31.73,1
user_245,25.7,30.1,6.2,0,98.0,Wed,Jun,2,east,fixed,0,4,12.4,0
user_350,19.8,34.2,6.1,1,171.6,Fri,Oct,7,south,variable,0,12,33.43,1
user_127,20.4,87.1,1.6,0,117.3,Sun,Aug,4,south,variable,0,3,19.06,0
user_76,10.2,50.8,2.2,0,82.6,Thu,Feb,7,east,fixed,0,4,30.47,1
user_190,22.8,61.1,5.4,1,103.8,Wed,May,3,north,fixed,0,7,23.77,0
user_420,15.0,42.9,6.0,0,84.5,Sat,Feb,4,west,green,1,5,23.35,0
user_471,17.1,39.2,6.0,1,84.5,Sat,Jul,1,west,green,1,2,10.77,0
user_444,9.9,83.4,5.4,0,120.9,Sun,Aug,7,south,fixed,0,10,47.8,1
user_113,23.3,31.1,2.0,0,174.2,Thu,Sep,0,south,green,2,6,11.23,0
user_268,17.9,20.4,2.8,0,153.1,Sat,Jan,1,south,variable,3,8,18.0,0
user_227,12.7,55.7,1.7,0,118.0,Tue,Dec,3,west,green,0,3,14.26,0
user_493,26.6,21.4,7.1,0,143.9,Sun,Jun,5,north,fixed,0,8,38.0,1
user_92,11.5,25.8,6.6,0,81.0,Wed,Jan,1,west,variable,1,5,30.6,1
user_127,24.2,59.1,3.2,0,155.7,Mon,Nov,6,north,fixed,2,9,25.82,0
user_178,26.4,84.9,4.4,1,106.2,Thu,Sep,1,east,variable,1,3,14.8,0
user_104,30.8,70.1,3.4,0,133.7,Thu,Mar,2,south,fixed,0,9,22.47,0
user_497,16.8,44.7,7.6,1,114.5,Sun,Apr,6,north,variable,0,8,28.94,1
user_36,16.3,78.6,2.9,1,108.0,Sun,Oct,2,west,fixed,0,3,5.23,0
user_463,7.7,38.0,2.6,0,129.9,Sat,Mar,2,west,variable,3,6,30.6,1
user_438,35.8,37.3,4.5,1,190.4,Thu,Oct,5,north,fixed,1,8,22.49,0
user_358,20.9,41.8,4.1,0,111.6,Thu,Feb,0,south,variable,0,6,26.69,1
user_359,14.8,72.4,3.1,1,101.6,Fri,Jul,0,west,fixed,1,3,13.13,0
user_447,17.2,87.8,5.6,0,98.1,Wed,Jan,0,south,fixed,1,6,21.23,0
user_381,23.4,81.7,4.4,0,78.4,Fri,Nov,5,west,green,1,8,17.63,0
user_128,13.5,79.7,6.5,0,170.3,Tue,Sep,5,east,variable,1,9,28.17,1
user_399,12.5,63.3,6.0,0,171.7,Tue,Jan,1,west,fixed,1,7,26.15,0
user_500,19.7,88.8,5.8,0,122.3,Mon,Apr,3,north,variable,3,4,27.97,1
user_14,22.0,63.8,1.6,1,137.9,Sat,Jul,6,south,fixed,2,7,21.18,0
user_481,7.4,66.3,7.1,1,91.8,Thu,Nov,5,west,fixed,0,4,24.92,0
user_348,30.7,62.4,6.5,1,115.9,Fri,Oct,1,south,green,0,4,11.27,0
user_309,38.6,66.7,7.9,1,91.4,Tue,Sep,3,north,variable,2,1,22.31,0
user_13,31.1,26.3,3.2,0,87.6,Fri,Aug,4,south,green,1,1,8.57,0
user_416,21.6,60.7,2.4,1,99.3,Sat,Jun,3,east,variable,1,5,16.36,0
user_342,21.5,61.8,2.9,1,144.5,Tue,Jul,5,west,fixed,0,9,19.74,0
user_49,27.7,31.9,7.8,0,168.2,Thu,Mar,5,north,variable,1,7,27.49,1
user_345,15.5,62.7,4.9,1,97.0,Sun,Feb,3,west,fixed,3,6,23.9,0
user_217,25.6,46.8,7.7,1,96.8,Sun,Sep,4,south,variable,1,4,19.23,0
user_366,22.8,71.4,3.0,1,104.8,Fri,Nov,4,east,variable,1,5,11.71,0
user_65,27.3,80.2,7.2,0,115.6,Mon,Apr,0,north,green,4,7,22.93,0
user_443,28.3,54.2,6.4,0,146.2,Tue,Jul,0,north,variable,0,3,17.42,0
user_430,19.3,77.3,4.6,0,127.6,Thu,Jul,4,west,green,0,5,23.35,0
user_492,10.6,47.5,3.7,0,81.9,Mon,Nov,0,north,variable,0,3,10.77,0
user_378,20.2,75.9,6.2,0,110.5,Tue,Jun,6,north,variable,0,10,33.04,1
user_190,23.5,21.4,6.4,1,126.2,Wed,Feb,1,west,variable,1,8,19.64,0
user_376,19.4,81.0,7.5,0,136.2,Wed,Jan,2,west,variable,3,7,23.3,0
user_175,12.7,42.5,6.6,0,139.7,Sat,Aug,0,east,variable,3,2,21.01,0
user_222,25.2,76.2,1.8,1,161.5,Tue,Feb,4,north,variable,0,4,10.79,0
user_409,19.5,69.1,1.1,0,102.3,Sat,Oct,6,north,variable,1,10,22.87,0
user_392,22.0,77.2,5.7,0,131.9,Thu,Jul,5,east,variable,2,5,20.04,0
user_273,22.5,27.6,6.2,1,119.5,Thu,May,0,west,variable,1,3,7.31,0
user_313,22.3,36.1,4.1,0,157.9,Sat,Oct,2,east,variable,1,5,22.45,0
user_155,22.5,52.7,5.3,0,154.6,Sun,Mar,2,east,fixed,0,5,19.57,0
user_318,29.1,32.4,5.2,0,78.8,Sat,Sep,2,south,variable,1,6,28.13,1
user_320,24.6,32.3,7.7,0,98.8,Mon,Feb,1,west,variable,0,4,20.58,0
user_494,22.4,68.9,6.0,0,83.5,Thu,Aug,6,south,fixed,0,7,20.9,0
user_424,20.2,85.2,4.8,0,119.8,Fri,Jan,2,east,variable,0,8,20.84,0
user_375,30.8,27.6,5.9,1,108.6,Wed,Jul,5,west,fixed,1,9,14.27,0
user_424,14.1,51.0,2.7,0,142.8,Sat,Feb,2,west,variable,0,6,13.02,0
user_25,21.1,62.1,6.3,0,152.3,Tue,Mar,2,north,green,0,7,23.78,0
user_334,23.5,63.0,5.1,0,134.3,Mon,Aug,4,east,variable,1,6,33.66,1
user_85,13.8,55.8,4.2,0,77.6,Wed,Apr,5,north,variable,1,7,25.65,0
user_118,36.4,31.4,1.3,0,152.8,Sat,Mar,7,west,variable,1,10,26.4,0
user_186,22.1,47.9,3.7,1,82.1,Tue,May,6,north,green,0,6,5.04,0
user_28,14.0,41.8,4.5,0,93.5,Thu,Oct,5,south,fixed,2,6,26.13,0
user_264,25.7,37.7,1.5,0,159.5,Mon,Jan,5,south,fixed,1,10,21.72,0
user_403,23.1,57.2,2.4,0,116.1,Fri,Nov,7,south,fixed,2,12,34.62,1
user_500,30.0,22.5,2.3,0,116.4,Sun,Dec,6,north,fixed,0,7,17.07,0
user_440,20.5,81.2,2.5,0,143.1,Sat,Jun,7,north,fixed,1,7,29.83,1
user_344,27.1,37.1,1.1,0,145.0,Sun,Aug,0,north,green,0,3,8.5,0
user_254,24.7,84.8,5.5,1,102.4,Tue,Jul,6,east,fixed,2,8,20.73,0
user_78,26.1,74.4,1.5,0,121.5,Sat,Dec,4,south,fixed,0,6,13.77,0
user_169,18.2,20.8,3.7,0,127.2,Sat,May,7,west,green,0,6,21.52,0
user_400,16.5,63.9,6.6,0,138.8,Mon,Oct,6,east,fixed,2,11,29.77,1
user_112,30.0,55.4,2.3,0,152.3,Mon,Feb,0,south,fixed,1,5,10.45,0
user_435,13.9,53.2,4.2,1,110.9,Wed,May,7,east,fixed,1,7,21.13,0
user_148,33.1,78.6,3.0,0,103.6,Sun,Feb,5,south,green,1,7,21.38,0
user_199,40.9,46.2,1.2,0,113.0,Thu,May,5,west,variable,1,8,33.47,1
user_483,14.9,26.7,5.2,0,94.7,Sun,Jul,1,south,fixed,0,9,21.62,0
user_211,20.3,56.0,7.3,1,128.9,Mon,Oct,0,south,green,0,8,18.88,0
user_331,16.7,57.2,2.3,0,102.7,Sun,Dec,5,south,fixed,2,9,25.52,0
user_361,15.7,21.7,1.2,0,97.0,Tue,Dec,5,south,variable,1,7,23.21,0
user_142,22.9,80.1,5.3,0,141.8,Fri,May,0,north,fixed,0,4,27.84,1
user_11,24.8,32.7,6.7,0,103.2,Mon,Mar,1,west,green,0,3,12.25,0
user_188,18.0,52.6,3.9,0,152.1,Sun,May,2,east,fixed,2,7,30.42,1
user_294,21.1,57.6,5.7,1,126.4,Wed,Jul,0,south,green,1,5,7.74,0
user_416,24.5,82.7,6.8,1,107.2,Tue,Dec,5,north,variable,2,7,26.12,0
user_435,29.5,55.5,6.6,0,69.3,Sat,Jun,7,west,fixed,3,10,36.6,1
user_305,25.1,84.4,3.6,0,131.4,Mon,Jun,4,north,fixed,0,6,15.16,0
user_142,18.6,23.1,3.8,0,112.6,Thu,Dec,1,north,fixed,1,7,19.62,0
user_194,15.2,36.9,5.3,1,99.7,Thu,May,6,north,fixed,0,4,23.73,0
user_295,23.2,60.9,3.0,0,50.6,Sat,Dec,3,west,variable,2,6,17.68,0
user_323,20.3,20.6,4.7,0,150.0,Mon,Aug,5,west,variable,1,6,23.7,0
user_17,24.1,69.4,5.3,0,190.2,Sat,Oct,1,north,variable,0,8,27.76,1
user_26,17.4,69.6,7.4,0,75.3,Fri,Nov,7,north,fixed,1,7,34.69,1
user_10,17.1,29.0,1.2,1,121.5,Wed,Mar,3,south,green,1,5,5.0,0
user_366,24.0,86.2,4.8,0,138.7,Wed,Sep,5,south,variable,1,9,19.15,0
user_464,24.2,55.5,2.8,1,103.0,Fri,Jul,3,north,fixed,0,8,17.26,0
user_160,26.5,44.7,4.7,1,76.3,Fri,Oct,1,east,green,3,6,13.8,0
user_360,29.2,34.5,7.5,0,72.4,Sun,Jan,7,east,fixed,1,4,26.72,1
user_101,28.0,77.1,4.7,0,121.5,Thu,Jul,7,south,variable,1,10,25.32,0
user_289,27.8,48.8,4.5,0,107.2,Fri,Nov,3,west,variable,1,9,20.77,0
user_466,12.0,86.0,4.3,1,114.1,Wed,Sep,0,west,variable,2,3,8.96,0
user_301,20.6,84.9,3.8,0,124.2,Fri,Sep,0,south,fixed,1,5,17.56,0
user_287,27.4,45.2,5.4,1,122.5,Wed,Jan,2,west,fixed,1,3,10.34,0
user_484,20.3,31.9,2.3,1,127.5,Tue,Oct,0,east,green,1,5,10.88,0
user_365,28.1,65.1,1.8,0,50.0,Sun,Jan,0,east,fixed,0,3,13.93,0
user_305,23.3,77.2,3.1,0,112.4,Mon,Nov,4,west,variable,1,7,16.36,0
user_486,20.6,29.6,7.1,1,117.5,Sat,Feb,6,south,green,1,9,25.51,0
user_30,24.2,22.4,1.2,0,92.2,Sun,Oct,3,west,fixed,1,6,12.47,0
user_85,23.4,23.0,6.8,0,140.6,Tue,Jun,4,east,fixed,1,9,20.08,0
user_53,26.3,20.9,1.9,1,119.6,Fri,Apr,4,north,fixed,2,7,22.2,0
user_123,20.9,55.4,3.6,0,85.1,Mon,Sep,7,south,fixed,1,9,29.29,1
user_223,26.4,58.3,1.3,0,121.2,Tue,Aug,0,south,green,2,3,5.0,0
user_267,16.7,55.2,5.8,0,92.1,Sun,Jun,1,south,green,1,7,21.8,0
user_476,31.9,64.2,2.3,0,119.6,Thu,Sep,6,east,fixed,0,5,20.69,0
user_50,26.9,61.6,5.3,0,167.0,Thu,May,6,west,variable,1,7,25.46,0
user_301,23.0,30.2,1.2,1,98.2,Mon,Jan,6,east,green,0,5,10.45,0
user_286,33.2,41.1,5.1,0,108.2,Tue,Jul,4,west,fixed,0,5,22.05,0
user_346,29.4,39.6,1.4,1,142.8,Sun,Nov,0,south,green,0,7,7.2,0
user_279,24.6,39.7,2.3,0,73.2,Fri,Jul,6,east,fixed,2,9,20.24,0
user_57,21.1,47.1,3.6,1,144.2,Tue,Oct,0,west,fixed,1,7,11.5,0
user_127,21.9,45.3,5.3,0,63.0,Tue,May,2,east,variable,0,1,12.02,0
user_273,16.5,54.1,3.7,0,105.5,Tue,Jun,4,north,fixed,3,12,30.08,1
user_497,22.3,85.9,2.2,1,126.2,Sat,Jul,7,east,variable,1,5,15.11,0
user_455,17.3,69.7,1.1,0,163.2,Fri,Oct,1,west,variable,1,4,18.75,0
user_483,21.6,55.0,2.8,0,95.3,Fri,Dec,0,south,green,1,4,10.15,0
user_319,26.9,24.0,4.3,1,144.4,Thu,Aug,5,east,variable,1,4,16.76,0
user_114,23.3,65.8,1.5,1,114.6,Mon,Jun,3,south,variable,3,6,15.29,0
user_36,23.2,57.9,2.7,1,152.3,Wed,Dec,4,east,fixed,1,6,27.2,1
user_331,22.6,53.7,5.8,1,123.0,Sat,Feb,5,east,fixed,2,7,24.08,0
user_204,27.0,80.3,3.9,0,137.7,Thu,Jul,7,east,variable,0,7,21.26,0
user_394,22.0,23.4,1.7,0,101.6,Tue,Mar,1,east,fixed,2,2,9.16,0
user_205,26.0,85.3,1.8,0,162.0,Sun,Mar,5,south,green,2,10,29.42,1
user_180,16.6,26.4,1.3,1,155.1,Sun,Oct,1,west,variable,2,7,16.47,0
user_32,26.1,64.9,7.2,0,120.0,Mon,Jul,0,east,variable,1,3,14.15,0
user_84,34.9,30.9,4.6,0,136.7,Fri,Jun,3,west,green,2,6,23.45,0
user_401,17.0,68.2,4.0,0,131.7,Mon,Dec,5,east,variable,1,9,30.37,1
user_405,25.1,51.0,3.4,0,122.3,Sun,Apr,0,east,fixed,2,2,11.4,0
user_324,18.9,88.9,6.6,1,169.6,Sat,May,0,west,fixed,0,6,12.97,0
user_69,24.3,44.4,7.2,0,131.5,Thu,Sep,7,east,green,0,10,29.65,1
user_338,30.2,58.0,7.4,0,127.5,Thu,Sep,5,north,fixed,1,7,27.25,1
user_456,21.7,49.0,3.8,1,123.5,Sat,Nov,4,west,fixed,2,8,21.35,0
user_410,31.3,85.5,2.9,0,145.5,Sat,Oct,7,north,fixed,0,14,25.27,0
user_315,24.2,35.1,7.2,0,104.8,Sun,Jul,4,south,variable,0,5,18.87,0
user_128,22.3,84.1,3.6,1,129.5,Mon,Oct,2,south,variable,0,3,14.03,0
user_147,27.7,83.6,7.1,1,140.1,Sun,Nov,4,north,green,1,6,18.05,0
user_241,12.9,84.7,1.2,1,107.4,Thu,Apr,1,south,fixed,3,7,5.34,0
user_466,22.5,80.3,4.8,0,186.2,Sat,Sep,5,north,fixed,1,7,28.08,1
user_291,19.0,85.1,6.7,1,78.0,Mon,May,6,west,variable,0,7,25.36,0
user_190,27.9,87.9,3.9,1,94.6,Fri,Feb,1,west,variable,0,5,9.59,0
user_489,26.2,54.2,1.3,1,103.8,Fri,Mar,5,north,green,1,4,5.0,0
user_81,18.3,42.1,5.1,1,90.8,Wed,Jun,4,east,variable,1,6,19.32,0
user_213,18.0,59.9,4.9,0,147.9,Sat,Jul,3,north,variable,2,10,33.84,1
user_1,28.2,60.2,5.4,1,82.2,Fri,Apr,2,north,green,3,2,19.15,0
user_35,20.1,46.7,4.4,0,50.7,Wed,Jul,1,west,fixed,2,3,18.34,0
user_153,24.8,57.9,5.2,1,67.7,Tue,Nov,0,south,fixed,0,2,5.0,0
user_243,22.3,79.8,5.4,0,167.8,Fri,Nov,3,north,fixed,2,7,28.16,1
user_277,24.0,34.1,2.4,1,103.6,Tue,Dec,4,south,fixed,0,4,11.7,0
user_279,27.6,81.1,2.6,0,122.1,Tue,May,6,east,variable,1,6,22.36,0
user_459,24.6,41.4,3.7,0,95.9,Tue,Mar,7,south,variable,0,7,26.7,1
